match_id,timestamp,x,y,speed_m_per_s,accel_m_per_s2,distance_covered_m,high_intensity_run,sprint,distance_to_ball,distance_to_goal,touch,tackle,in_possession,zone_name
LALIGA_24_25_M12,0.0,69.93,32.0,2.08,4.17,1.04,0,0,27.334108398390356,50.70507765500413,0,0,0,central_middle
LALIGA_24_25_M12,0.5,71.15,34.12,4.89,5.61,3.49,0,0,22.797322609731022,49.20261070309176,0,0,0,central_middle
LALIGA_24_25_M12,1.0,70.17,35.39,3.22,-3.33,5.1,0,0,21.04496059658002,50.04279168871377,0,0,0,central_middle
LALIGA_24_25_M12,1.5,71.71,37.09,4.59,2.74,7.39,0,0,17.61038970770596,48.37760018851701,0,0,0,central_middle
LALIGA_24_25_M12,2.0,71.32,36.8,0.97,-7.25,7.88,0,0,28.228036500566738,48.785063287854825,0,0,0,central_middle
LALIGA_24_25_M12,2.5,69.57,36.06,3.81,5.68,9.78,0,0,6.424252400132458,50.58367819761628,0,0,0,central_middle
LALIGA_24_25_M12,3.0,70.04,35.7,1.18,-5.26,10.37,0,0,7.9185720261913675,50.14470659999916,0,0,0,central_middle
LALIGA_24_25_M12,3.5,69.02,33.37,5.1,7.85,12.92,0,0,21.334721111364406,51.409311413400594,0,0,0,central_middle
LALIGA_24_25_M12,4.0,68.51,34.92,3.27,-3.66,14.55,0,0,24.4110157150842,51.73998936992546,0,0,0,central_middle
LALIGA_24_25_M12,4.5,63.51,34.75,10.01,13.48,19.56,1,1,13.888040724374756,56.73343458667032,0,0,0,central_middle
LALIGA_24_25_M12,5.0,63.88,35.58,1.83,-16.36,20.48,0,0,38.29050360128111,56.29379006604547,0,0,0,central_middle
LALIGA_24_25_M12,5.5,62.42,32.93,6.05,8.43,23.5,1,0,21.568464313470628,58.01242366941757,0,0,0,central_middle
LALIGA_24_25_M12,6.0,60.12,34.11,5.17,-1.76,26.09,0,0,6.339100276778266,60.168982873237944,0,0,0,central_middle
LALIGA_24_25_M12,6.5,60.89,32.76,3.12,-4.11,27.64,0,0,38.280942184386525,59.55173968911404,0,0,0,central_middle
LALIGA_24_25_M12,7.0,59.43,32.27,3.06,-0.11,29.18,0,0,16.73955154953478,61.061262679378,0,0,0,central_middle
LALIGA_24_25_M12,7.5,61.95,33.4,5.51,4.9,31.93,1,0,35.63342084495228,58.423989079829184,0,0,0,central_middle
LALIGA_24_25_M12,8.0,63.33,35.29,4.69,-1.65,34.28,0,0,35.29001534219711,56.865393694232,0,0,0,central_middle
LALIGA_24_25_M12,8.5,62.82,35.37,1.04,-7.3,34.79,0,0,31.361696394571343,57.36714477817421,0,0,0,central_middle
LALIGA_24_25_M12,9.0,63.36,35.32,1.09,0.11,35.34,0,0,54.60763088578185,56.8330185719534,0,0,0,central_middle
LALIGA_24_25_M12,9.5,64.92,34.55,3.47,4.75,37.08,0,0,17.239473108418814,55.348973793558265,0,0,0,central_middle
LALIGA_24_25_M12,10.0,61.17,33.97,7.58,8.22,40.87,1,1,34.24419739240839,59.13822621621315,0,0,0,central_middle
LALIGA_24_25_M12,10.5,58.83,32.6,5.42,-4.33,43.58,0,0,54.38265696351623,61.61597925863063,0,0,0,central_middle
LALIGA_24_25_M12,11.0,58.91,31.16,2.88,-5.07,45.02,0,0,59.94755847870813,61.72628046464488,0,0,0,central_middle
LALIGA_24_25_M12,11.5,60.06,29.93,3.36,0.95,46.7,0,0,38.4231315616321,60.78000082263902,0,0,0,central_middle
LALIGA_24_25_M12,12.0,59.45,35.78,11.76,16.8,52.57,1,1,57.22608740166319,60.6968771849096,0,0,0,central_middle
LALIGA_24_25_M12,12.5,59.87,37.82,4.17,-15.18,54.66,0,0,41.76754564022089,60.169504734541405,0,0,0,central_middle
LALIGA_24_25_M12,13.0,58.51,39.06,3.69,-0.96,56.5,0,0,40.14064425569288,61.497184488397515,0,0,0,central_middle
LALIGA_24_25_M12,13.5,56.7,40.19,4.27,1.18,58.64,0,0,14.042619410315282,63.300285149436725,0,0,0,central_middle
LALIGA_24_25_M12,14.0,57.18,38.06,4.38,0.21,60.83,0,0,22.81145016596889,62.84994828955709,0,0,0,central_middle
LALIGA_24_25_M12,14.5,57.33,39.52,2.94,-2.89,62.3,0,0,37.81007596416781,62.67183817313802,0,0,0,central_middle
LALIGA_24_25_M12,15.0,55.58,40.55,4.07,2.27,64.33,0,0,51.356189606077145,64.42234783054712,0,0,0,central_middle
LALIGA_24_25_M12,15.5,56.69,43.79,6.84,5.53,67.75,1,0,3.8964490671537715,63.42334112927196,0,0,0,central_middle
LALIGA_24_25_M12,16.0,55.47,44.14,2.54,-8.59,69.02,0,0,23.281266440079662,64.66266697252752,0,0,0,central_middle
LALIGA_24_25_M12,16.5,55.34,43.03,2.23,-0.61,70.14,0,0,22.58633349208678,64.73095472801246,0,0,0,central_middle
LALIGA_24_25_M12,17.0,55.37,44.69,3.32,2.17,71.8,0,0,32.661028112784,64.7999459876318,0,0,0,central_middle
LALIGA_24_25_M12,17.5,56.05,42.65,4.3,1.96,73.95,0,0,32.942158708240356,64.0048826262497,0,0,0,central_middle
LALIGA_24_25_M12,18.0,59.76,44.04,7.91,7.22,77.9,1,1,5.0855850820151245,60.37531946085255,0,0,0,central_middle
LALIGA_24_25_M12,18.5,57.91,42.77,4.48,-6.85,80.14,0,0,2.1808911656785726,62.151757819067356,0,0,0,central_middle
LALIGA_24_25_M12,19.0,57.45,44.04,2.69,-3.59,81.49,0,0,31.013745586677643,62.68033264110841,0,0,0,central_middle
LALIGA_24_25_M12,19.5,57.16,43.13,1.91,-1.56,82.44,0,0,35.1391809760749,62.917902857612795,0,0,0,central_middle
LALIGA_24_25_M12,20.0,56.88,42.26,1.82,-0.19,83.35,0,0,31.75511132613182,63.16044648353904,0,0,0,central_middle
LALIGA_24_25_M12,20.5,57.18,42.32,0.61,-2.41,83.66,0,0,11.073524784338359,62.86282526263038,0,0,0,central_middle
