match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M04,11.9,pass,83.38,41.95,94.33,26.21,success,0.6975,0,0,1,right_foot,0,19.17,-55.2,FCB,PEDRI_8
LALIGA_24_25_M04,20.6,dribble,77.1,35.74,85.63,25.34,success,0.5293,0,0,1,head,0,13.45,-50.7,FCB,PEDRI_8
LALIGA_24_25_M04,27.6,carry,70.91,49.11,83.37,59.06,success,0.4455,0,0,1,left_foot,0,15.95,38.6,FCB,PEDRI_8
LALIGA_24_25_M04,33.1,pass,34.56,45.3,36.15,34.7,fail,0.0032,0,0,0,head,0,10.72,-81.5,FCB,PEDRI_8
LALIGA_24_25_M04,37.0,carry,73.34,25.09,78.16,28.37,success,0.441,0,0,1,right_foot,0,5.82,34.2,FCB,PEDRI_8
LALIGA_24_25_M04,51.4,pass,50.87,49.69,67.75,45.66,success,0.2864,1,0,1,right_foot,0,17.35,-13.4,FCB,PEDRI_8
LALIGA_24_25_M04,57.0,dribble,76.99,55.82,84.97,50.51,fail,0.5469,0,0,0,left_foot,0,9.58,-33.6,FCB,PEDRI_8
LALIGA_24_25_M04,73.6,pass,61.24,24.95,72.29,18.44,fail,0.2894,0,0,0,right_foot,0,12.83,-30.5,FCB,PEDRI_8
LALIGA_24_25_M04,93.0,pass,70.28,23.92,75.5,30.03,success,0.3884,0,0,1,right_foot,1,8.04,49.5,FCB,PEDRI_8
LALIGA_24_25_M04,111.0,pass,54.14,31.12,86.69,31.89,success,0.522,1,0,1,right_foot,1,32.56,1.3,FCB,PEDRI_8
LALIGA_24_25_M04,111.6,pass,56.34,42.28,55.94,42.01,success,0.0885,0,0,1,right_foot,1,0.48,-145.2,FCB,PEDRI_8
LALIGA_24_25_M04,139.3,pass,72.75,40.59,87.03,50.06,success,0.5585,0,0,1,right_foot,0,17.14,33.6,FCB,PEDRI_8
LALIGA_24_25_M04,142.3,pass,72.73,15.23,70.77,0.0,success,0.2655,0,0,1,chest,0,15.36,-97.3,FCB,PEDRI_8
LALIGA_24_25_M04,151.4,pass,49.35,44.27,73.58,42.48,success,0.3661,1,0,1,left_foot,0,24.29,-4.2,FCB,PEDRI_8
LALIGA_24_25_M04,172.6,pass,37.67,42.95,37.89,45.67,success,0.0,0,0,1,chest,0,2.73,85.4,FCB,PEDRI_8
LALIGA_24_25_M04,173.5,pass,38.76,24.42,43.14,21.27,success,0.0258,0,0,1,right_foot,0,5.39,-35.7,FCB,PEDRI_8
LALIGA_24_25_M04,176.7,carry,60.37,14.85,65.55,21.6,success,0.2652,0,0,1,right_foot,1,8.52,52.5,FCB,PEDRI_8
LALIGA_24_25_M04,177.4,duel,80.29,25.66,75.79,31.46,success,0.3886,0,0,1,left_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M04,180.7,pass,71.63,22.94,73.39,31.63,success,0.3594,0,0,1,head,0,8.87,78.5,FCB,PEDRI_8
LALIGA_24_25_M04,186.6,pass,49.99,37.72,57.79,47.23,success,0.1528,0,0,1,right_foot,0,12.3,50.6,FCB,PEDRI_8
LALIGA_24_25_M04,195.1,pass,66.17,38.41,83.75,46.14,success,0.4916,1,0,1,head,0,19.2,23.7,FCB,PEDRI_8
