match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M18,6.3,pass,80.93,33.11,74.92,40.52,fail,0.3469,0,0,0,right_foot,0,9.54,129.0,FCB,PEDRI_8
LALIGA_24_25_M18,16.1,dribble,53.84,35.42,42.91,34.98,fail,0.0,0,0,0,right_foot,1,10.93,-177.7,FCB,PEDRI_8
LALIGA_24_25_M18,67.4,pass,30.34,40.67,41.64,41.33,success,0.0,0,0,1,head,0,11.32,3.3,FCB,PEDRI_8
LALIGA_24_25_M18,71.3,pass,77.47,45.53,74.88,42.81,success,0.4265,0,0,1,right_foot,0,3.76,-133.6,FCB,PEDRI_8
LALIGA_24_25_M18,85.6,pass,38.26,43.79,48.96,31.61,success,0.0587,0,0,1,left_foot,1,16.21,-48.7,FCB,PEDRI_8
LALIGA_24_25_M18,114.0,carry,69.11,45.49,68.48,43.73,success,0.244,0,0,1,right_foot,0,1.87,-109.7,FCB,PEDRI_8
LALIGA_24_25_M18,119.9,duel,39.8,50.31,34.3,52.72,success,0.0048,0,0,1,left_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M18,124.2,pass,65.27,41.45,62.05,40.72,success,0.193,0,0,1,right_foot,0,3.3,-167.2,FCB,PEDRI_8
LALIGA_24_25_M18,128.2,pass,42.13,40.83,39.71,48.85,fail,0.0,0,0,0,left_foot,0,8.37,106.8,FCB,PEDRI_8
LALIGA_24_25_M18,130.7,pass,57.1,48.26,58.14,46.27,success,0.1425,0,0,1,left_foot,0,2.25,-62.3,FCB,PEDRI_8
LALIGA_24_25_M18,158.0,shot,23.27,39.21,29.09,31.16,blocked,0.0,0,0,0,left_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M18,172.0,pass,34.35,26.42,30.03,25.24,success,0.0374,0,0,1,right_foot,0,4.48,-164.8,FCB,PEDRI_8
LALIGA_24_25_M18,187.9,pass,46.12,20.47,55.33,25.6,success,0.1012,0,0,1,right_foot,0,10.55,29.1,FCB,PEDRI_8
LALIGA_24_25_M18,196.8,carry,14.98,49.35,9.88,48.9,success,0.049,0,0,1,right_foot,0,5.12,-175.0,FCB,PEDRI_8
