match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M17,2.3,pass,86.41,44.33,90.45,53.14,success,0.5999,0,0,1,right_foot,1,9.69,65.4,FCB,PEDRI_8
LALIGA_24_25_M17,16.4,dribble,56.55,44.36,58.33,47.31,success,0.121,0,0,1,left_foot,1,3.45,58.9,FCB,PEDRI_8
LALIGA_24_25_M17,23.7,pass,78.54,38.67,92.05,36.07,success,0.6629,0,0,1,left_foot,0,13.76,-10.9,FCB,PEDRI_8
LALIGA_24_25_M17,65.7,dribble,64.71,39.89,63.74,45.79,success,0.2292,0,0,1,right_foot,0,5.98,99.3,FCB,PEDRI_8
LALIGA_24_25_M17,75.9,recovery,66.46,10.43,66.66,10.67,success,0.2798,0,1,1,right_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M17,86.7,pass,53.75,24.01,73.64,36.34,success,0.3883,1,0,1,right_foot,0,23.41,31.8,FCB,PEDRI_8
LALIGA_24_25_M17,111.8,pass,68.9,49.26,62.99,54.9,success,0.2396,0,0,1,chest,0,8.17,136.4,FCB,PEDRI_8
LALIGA_24_25_M17,130.0,dribble,67.03,32.99,76.77,33.93,success,0.4086,0,0,1,right_foot,1,9.78,5.5,FCB,PEDRI_8
LALIGA_24_25_M17,152.4,pass,53.24,20.08,78.8,22.69,success,0.4355,1,0,1,right_foot,0,25.7,5.8,FCB,PEDRI_8
LALIGA_24_25_M17,154.9,carry,74.12,49.95,79.79,52.14,success,0.4664,0,0,1,left_foot,0,6.08,21.2,FCB,PEDRI_8
LALIGA_24_25_M17,166.2,pass,22.26,45.3,45.56,29.68,success,0.0,1,0,1,left_foot,0,28.05,-33.8,FCB,PEDRI_8
LALIGA_24_25_M17,172.4,pass,74.25,28.45,87.15,40.0,success,0.6056,0,0,1,right_foot,0,17.31,41.8,FCB,PEDRI_8
LALIGA_24_25_M17,173.5,pass,84.88,24.7,89.33,25.32,success,0.6326,0,0,1,right_foot,0,4.49,7.9,FCB,PEDRI_8
LALIGA_24_25_M17,178.8,duel,56.34,31.46,55.33,35.5,success,0.0806,0,0,1,right_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M17,215.1,carry,35.31,69.31,31.05,75.07,success,0.0134,0,0,1,right_foot,0,7.17,126.4,FCB,PEDRI_8
LALIGA_24_25_M17,219.6,pass,50.02,32.22,50.54,39.11,success,0.0,0,0,1,right_foot,0,6.9,85.6,FCB,PEDRI_8
LALIGA_24_25_M17,230.6,pass,66.23,48.44,76.81,37.64,fail,0.4082,0,0,0,right_foot,0,15.13,-45.6,FCB,PEDRI_8
LALIGA_24_25_M17,234.4,pass,39.69,37.85,48.47,49.15,success,0.0,0,0,1,right_foot,0,14.3,52.2,FCB,PEDRI_8
