match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M13,6.3,dribble,59.3,29.59,54.35,28.16,success,0.0285,0,0,1,left_foot,0,5.15,-163.9,FCB,PEDRI_8
LALIGA_24_25_M13,8.5,carry,40.79,23.04,62.45,19.28,success,0.1873,1,0,1,right_foot,1,21.99,-9.9,FCB,PEDRI_8
LALIGA_24_25_M13,15.4,carry,79.44,45.52,91.51,38.08,success,0.6383,0,0,1,head,1,14.18,-31.7,FCB,PEDRI_8
LALIGA_24_25_M13,39.5,pass,53.05,25.63,77.04,32.28,success,0.4134,1,0,1,right_foot,0,24.89,15.5,FCB,PEDRI_8
LALIGA_24_25_M13,41.6,carry,55.24,30.06,53.12,34.89,success,0.0696,0,0,1,right_foot,1,5.28,113.7,FCB,PEDRI_8
LALIGA_24_25_M13,49.2,carry,51.9,49.8,55.23,41.62,success,0.0665,0,0,1,right_foot,0,8.83,-67.8,FCB,PEDRI_8
LALIGA_24_25_M13,58.6,pass,71.79,35.02,85.62,43.58,fail,0.5686,0,0,0,right_foot,0,16.26,31.7,FCB,PEDRI_8
LALIGA_24_25_M13,79.1,dribble,34.59,39.72,51.35,33.76,success,0.0,1,0,1,right_foot,0,17.78,-19.6,FCB,PEDRI_8
LALIGA_24_25_M13,102.8,pass,54.36,44.72,66.25,55.78,success,0.289,0,0,1,right_foot,0,16.25,42.9,FCB,PEDRI_8
LALIGA_24_25_M13,107.7,carry,68.67,40.04,68.5,33.59,success,0.2938,0,0,1,right_foot,0,6.45,-91.5,FCB,PEDRI_8
LALIGA_24_25_M13,108.9,pass,48.17,35.02,59.49,45.03,fail,0.0896,0,0,0,right_foot,0,15.11,41.5,FCB,PEDRI_8
LALIGA_24_25_M13,109.3,carry,63.2,37.88,70.36,41.93,success,0.3484,0,0,1,right_foot,0,8.23,29.5,FCB,PEDRI_8
LALIGA_24_25_M13,110.5,pass,80.54,35.02,86.6,29.75,success,0.5517,0,0,1,head,0,8.03,-41.0,FCB,PEDRI_8
LALIGA_24_25_M13,115.7,pass,72.37,33.6,93.78,37.03,success,0.6712,1,0,1,right_foot,0,21.68,9.1,FCB,PEDRI_8
LALIGA_24_25_M13,164.6,pass,90.07,50.02,80.93,43.58,success,0.5013,0,0,1,left_foot,1,11.18,-144.8,FCB,PEDRI_8
LALIGA_24_25_M13,174.8,dribble,71.53,36.65,92.15,43.37,fail,0.6288,1,0,0,right_foot,0,21.69,18.0,FCB,PEDRI_8
LALIGA_24_25_M13,175.2,pass,77.23,51.82,77.87,43.02,success,0.4694,0,0,1,right_foot,1,8.81,-85.9,FCB,PEDRI_8
LALIGA_24_25_M13,178.3,dribble,43.5,37.96,42.76,42.25,fail,0.0108,0,0,0,left_foot,0,4.35,99.9,FCB,PEDRI_8
LALIGA_24_25_M13,183.0,carry,41.96,39.53,73.84,38.66,success,0.4095,1,0,1,head,0,31.89,-1.6,FCB,PEDRI_8
LALIGA_24_25_M13,184.8,carry,42.26,37.71,45.46,31.48,success,0.0118,0,0,1,right_foot,0,7.0,-62.8,FCB,PEDRI_8
LALIGA_24_25_M13,194.5,pass,49.09,42.27,64.06,52.47,success,0.2177,0,0,1,right_foot,0,18.11,34.3,FCB,PEDRI_8
LALIGA_24_25_M13,227.2,shot,22.09,54.29,51.46,65.4,blocked,0.0141,1,0,0,left_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M13,262.9,pass,81.82,37.13,70.34,42.01,success,0.303,0,0,1,left_foot,0,12.48,157.0,FCB,PEDRI_8
LALIGA_24_25_M13,275.3,pass,33.74,41.15,25.39,57.15,success,0.0,0,0,1,right_foot,0,18.05,117.6,FCB,PEDRI_8
LALIGA_24_25_M13,283.9,pass,75.39,39.62,85.82,32.29,fail,0.6008,0,0,0,right_foot,0,12.75,-35.1,FCB,PEDRI_8
LALIGA_24_25_M13,297.0,carry,79.24,37.0,82.24,33.28,success,0.525,0,0,1,right_foot,0,4.78,-51.1,FCB,PEDRI_8
LALIGA_24_25_M13,310.2,pass,89.58,29.57,103.94,30.49,success,0.8794,0,0,1,right_foot,0,14.38,3.7,FCB,PEDRI_8
LALIGA_24_25_M13,316.5,carry,51.49,39.32,57.89,30.73,success,0.1644,0,0,1,right_foot,0,10.71,-53.4,FCB,PEDRI_8
LALIGA_24_25_M13,337.0,pass,78.56,27.39,90.89,23.67,success,0.5542,0,0,1,right_foot,0,12.88,-16.8,FCB,PEDRI_8
LALIGA_24_25_M13,340.9,pass,80.38,33.21,91.24,28.35,success,0.6684,0,0,1,right_foot,0,11.9,-24.1,FCB,PEDRI_8
LALIGA_24_25_M13,352.1,pass,59.51,46.93,80.34,34.67,success,0.5196,1,0,1,right_foot,0,24.17,-30.5,FCB,PEDRI_8
LALIGA_24_25_M13,356.7,pass,36.42,37.27,39.6,24.04,success,0.0,0,0,1,right_foot,0,13.61,-76.5,FCB,PEDRI_8
LALIGA_24_25_M13,365.8,pass,46.65,43.69,44.38,42.32,success,0.0,0,0,1,right_foot,1,2.65,-148.9,FCB,PEDRI_8
LALIGA_24_25_M13,372.1,carry,62.28,31.94,69.36,21.81,success,0.3086,0,0,1,left_foot,0,12.36,-55.1,FCB,PEDRI_8
LALIGA_24_25_M13,373.0,dribble,64.06,33.26,68.41,41.49,success,0.2868,0,0,1,left_foot,0,9.3,62.2,FCB,PEDRI_8
LALIGA_24_25_M13,377.9,pass,70.34,37.69,73.41,55.31,success,0.4479,0,0,1,right_foot,1,17.89,80.1,FCB,PEDRI_8
LALIGA_24_25_M13,440.6,carry,53.75,56.53,51.23,73.18,success,0.0094,0,0,1,right_foot,0,16.83,98.6,FCB,PEDRI_8
LALIGA_24_25_M13,457.0,pass,41.55,45.93,60.12,49.56,success,0.1688,1,0,1,right_foot,0,18.93,11.1,FCB,PEDRI_8
LALIGA_24_25_M13,467.8,pass,34.16,14.19,38.27,9.87,success,0.0,0,0,1,right_foot,0,5.96,-46.4,FCB,PEDRI_8
LALIGA_24_25_M13,473.5,carry,40.98,49.44,39.07,44.12,success,0.0,0,0,1,right_foot,0,5.66,-109.7,FCB,PEDRI_8
LALIGA_24_25_M13,477.4,carry,53.99,28.3,70.53,13.11,success,0.2968,1,0,1,right_foot,0,22.45,-42.6,FCB,PEDRI_8
LALIGA_24_25_M13,522.3,pass,59.1,42.03,70.73,44.63,success,0.3334,0,0,1,left_foot,0,11.92,12.6,FCB,PEDRI_8
LALIGA_24_25_M13,535.3,pass,53.65,56.71,55.36,56.9,success,0.0283,0,0,1,right_foot,0,1.72,6.3,FCB,PEDRI_8
LALIGA_24_25_M13,537.6,recovery,68.49,52.23,68.45,50.19,success,0.2655,0,1,1,right_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M13,538.1,pass,68.81,40.54,73.02,45.03,success,0.3765,0,0,1,right_foot,1,6.15,46.9,FCB,PEDRI_8
LALIGA_24_25_M13,540.4,dribble,66.96,32.7,73.95,37.81,success,0.3852,0,0,1,right_foot,0,8.66,36.1,FCB,PEDRI_8
LALIGA_24_25_M13,555.5,carry,96.91,38.78,87.77,42.18,success,0.571,0,0,1,right_foot,1,9.75,159.6,FCB,PEDRI_8
LALIGA_24_25_M13,608.8,recovery,45.03,27.19,54.26,23.03,success,0.0278,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M13,616.2,pass,84.71,42.45,81.04,36.27,success,0.4956,0,0,1,head,1,7.19,-120.7,FCB,PEDRI_8
LALIGA_24_25_M13,623.7,pass,55.72,45.31,47.84,54.59,success,0.0174,0,0,1,right_foot,0,12.17,130.3,FCB,PEDRI_8
LALIGA_24_25_M13,638.3,pass,48.8,19.61,50.0,8.43,success,0.0007,0,0,1,right_foot,1,11.25,-83.9,FCB,PEDRI_8
LALIGA_24_25_M13,638.5,dribble,47.19,36.51,70.59,34.92,success,0.3581,1,0,1,right_foot,0,23.45,-3.9,FCB,PEDRI_8
LALIGA_24_25_M13,654.6,pass,32.79,22.93,23.17,29.99,success,0.0525,0,0,1,right_foot,0,11.93,143.8,FCB,PEDRI_8
LALIGA_24_25_M13,681.3,pass,70.38,18.9,72.99,28.51,success,0.3632,0,0,1,right_foot,1,9.96,74.8,FCB,PEDRI_8
LALIGA_24_25_M13,717.6,carry,85.65,35.43,114.39,30.94,success,1.0235,1,0,1,right_foot,0,29.09,-8.9,FCB,PEDRI_8
LALIGA_24_25_M13,718.6,pass,87.83,39.79,97.11,44.45,success,0.6917,0,0,1,right_foot,1,10.39,26.7,FCB,PEDRI_8
LALIGA_24_25_M13,726.0,carry,54.03,32.39,61.03,32.01,success,0.196,0,0,1,right_foot,1,7.01,-3.1,FCB,PEDRI_8
LALIGA_24_25_M13,728.9,recovery,45.48,31.75,48.1,32.51,success,0.0439,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M13,736.1,dribble,73.93,40.17,95.22,49.81,success,0.7125,1,0,1,right_foot,0,23.37,24.4,FCB,PEDRI_8
LALIGA_24_25_M13,761.1,pass,81.96,34.57,97.3,47.57,success,0.7706,1,0,1,right_foot,0,20.11,40.3,FCB,PEDRI_8
LALIGA_24_25_M13,777.7,carry,51.03,34.08,57.0,45.83,success,0.1457,0,0,1,right_foot,0,13.18,63.1,FCB,PEDRI_8
LALIGA_24_25_M13,797.6,recovery,40.21,58.59,31.97,51.39,success,0.0194,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M13,801.0,pass,71.33,56.98,87.8,53.51,success,0.655,1,0,1,right_foot,0,16.83,-11.9,FCB,PEDRI_8
LALIGA_24_25_M13,811.2,duel,62.36,28.08,59.81,24.94,fail,0.154,0,0,0,head,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M13,825.0,pass,76.77,45.25,91.87,36.02,success,0.6307,1,0,1,right_foot,0,17.7,-31.5,FCB,PEDRI_8
LALIGA_24_25_M13,830.9,pass,68.31,29.02,85.5,15.22,success,0.4745,1,0,1,right_foot,0,22.04,-38.8,FCB,PEDRI_8
LALIGA_24_25_M13,854.5,pass,70.21,37.02,73.42,42.44,success,0.3844,0,0,1,left_foot,1,6.3,59.4,FCB,PEDRI_8
LALIGA_24_25_M13,892.0,carry,42.51,31.31,40.42,24.93,success,0.0185,0,0,1,head,0,6.71,-108.1,FCB,PEDRI_8
LALIGA_24_25_M13,900.6,carry,41.92,14.83,44.74,18.08,success,0.0,0,0,1,head,0,4.3,49.0,FCB,PEDRI_8
LALIGA_24_25_M13,910.7,carry,36.13,36.88,41.72,41.51,success,0.0,0,0,1,right_foot,1,7.26,39.6,FCB,PEDRI_8
LALIGA_24_25_M13,915.7,shot,60.98,59.35,72.97,68.97,off_target,0.3339,0,0,0,head,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M13,918.1,pass,44.93,31.2,68.7,24.11,success,0.2933,1,0,1,right_foot,0,24.8,-16.6,FCB,PEDRI_8
LALIGA_24_25_M13,921.1,pass,51.21,36.57,39.14,26.43,success,0.0,0,0,1,right_foot,1,15.77,-140.0,FCB,PEDRI_8
LALIGA_24_25_M13,927.4,pass,84.24,46.53,95.4,51.53,success,0.7008,0,0,1,left_foot,1,12.22,24.1,FCB,PEDRI_8
LALIGA_24_25_M13,962.5,pass,60.97,42.56,69.47,53.11,success,0.3074,0,0,1,chest,0,13.54,51.1,FCB,PEDRI_8
LALIGA_24_25_M13,970.7,shot,82.06,47.51,88.69,46.91,blocked,0.6202,0,0,0,left_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M13,995.2,carry,18.99,17.51,34.3,29.85,success,0.0482,1,0,1,right_foot,1,19.67,38.9,FCB,PEDRI_8
LALIGA_24_25_M13,999.9,carry,52.7,43.2,46.27,34.18,success,0.0346,0,0,1,right_foot,1,11.07,-125.5,FCB,PEDRI_8
LALIGA_24_25_M13,1023.6,pass,53.83,36.58,50.61,48.63,success,0.0088,0,0,1,right_foot,0,12.47,105.0,FCB,PEDRI_8
LALIGA_24_25_M13,1040.9,pass,72.43,49.84,83.08,45.58,success,0.6067,0,0,1,right_foot,0,11.47,-21.8,FCB,PEDRI_8
LALIGA_24_25_M13,1046.9,duel,68.47,39.57,65.99,47.12,success,0.2741,0,0,1,left_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M13,1047.5,dribble,51.58,33.06,69.17,42.55,fail,0.3018,1,0,0,right_foot,0,19.99,28.4,FCB,PEDRI_8
LALIGA_24_25_M13,1054.8,pass,88.68,35.49,99.57,33.94,success,0.7947,0,0,1,left_foot,0,10.99,-8.1,FCB,PEDRI_8
LALIGA_24_25_M13,1062.9,pass,60.89,19.63,79.77,25.7,fail,0.4698,1,0,0,right_foot,0,19.84,17.8,FCB,PEDRI_8
LALIGA_24_25_M13,1082.6,carry,46.51,31.11,71.58,25.27,success,0.3125,1,0,1,right_foot,0,25.74,-13.1,FCB,PEDRI_8
LALIGA_24_25_M13,1092.2,carry,50.52,36.35,56.94,44.87,success,0.1022,0,0,1,right_foot,0,10.66,53.0,FCB,PEDRI_8
LALIGA_24_25_M13,1105.6,carry,78.38,39.07,72.83,33.81,success,0.3232,0,0,1,head,0,7.65,-136.6,FCB,PEDRI_8
LALIGA_24_25_M13,1108.9,carry,43.07,29.24,49.66,27.52,success,0.0035,0,0,1,left_foot,1,6.81,-14.6,FCB,PEDRI_8
LALIGA_24_25_M13,1130.1,pass,28.62,59.94,44.6,67.79,success,0.0,1,0,1,left_foot,1,17.8,26.1,FCB,PEDRI_8
LALIGA_24_25_M13,1134.0,carry,84.16,31.09,99.88,29.24,success,0.7683,1,0,1,chest,1,15.83,-6.7,FCB,PEDRI_8
