match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M21,21.9,carry,55.01,22.28,62.99,17.43,success,0.1463,0,0,1,right_foot,0,9.35,-31.3,FCB,PEDRI_8
LALIGA_24_25_M21,29.7,pass,76.73,34.92,91.64,44.08,success,0.6158,0,0,1,left_foot,0,17.49,31.6,FCB,PEDRI_8
LALIGA_24_25_M21,32.1,dribble,78.94,30.97,73.92,32.62,success,0.375,0,0,1,right_foot,0,5.29,161.8,FCB,PEDRI_8
LALIGA_24_25_M21,33.8,pass,37.83,31.2,45.53,35.59,success,0.0324,0,0,1,head,0,8.86,29.6,FCB,PEDRI_8
LALIGA_24_25_M21,48.2,carry,73.15,39.73,77.0,42.47,success,0.4721,0,0,1,chest,0,4.72,35.4,FCB,PEDRI_8
LALIGA_24_25_M21,62.9,dribble,14.67,35.23,30.06,34.68,success,0.0014,1,0,1,head,0,15.41,-2.1,FCB,PEDRI_8
LALIGA_24_25_M21,65.0,pass,66.57,49.93,72.51,43.96,success,0.3996,0,0,1,head,0,8.42,-45.2,FCB,PEDRI_8
LALIGA_24_25_M21,77.3,carry,45.27,46.63,58.13,43.65,success,0.1671,0,0,1,right_foot,0,13.2,-13.1,FCB,PEDRI_8
LALIGA_24_25_M21,92.5,dribble,37.76,25.39,41.38,38.21,success,0.0399,0,0,1,left_foot,1,13.32,74.2,FCB,PEDRI_8
LALIGA_24_25_M21,99.1,pass,75.46,48.77,80.32,50.49,success,0.4766,0,0,1,head,1,5.16,19.6,FCB,PEDRI_8
LALIGA_24_25_M21,105.5,pass,55.42,48.54,66.69,43.44,success,0.2771,0,0,1,right_foot,1,12.37,-24.4,FCB,PEDRI_8
LALIGA_24_25_M21,110.9,pass,58.52,39.56,76.14,33.76,success,0.4051,1,0,1,right_foot,0,18.55,-18.2,FCB,PEDRI_8
LALIGA_24_25_M21,115.9,carry,51.72,23.83,73.43,29.74,success,0.3641,1,0,1,right_foot,1,22.51,15.2,FCB,PEDRI_8
