match_id,timestamp,x,y,speed_m_per_s,accel_m_per_s2,distance_covered_m,high_intensity_run,sprint,distance_to_ball,distance_to_goal,touch,tackle,in_possession,zone_name
LALIGA_24_25_M04,0.0,69.37,51.82,9.68,19.37,4.84,1,1,31.291285948159512,51.991434871524746,0,0,0,central_middle
LALIGA_24_25_M04,0.5,68.29,50.09,4.08,-11.21,6.88,0,0,9.050448771089028,52.685218040737,0,0,0,central_middle
LALIGA_24_25_M04,1.0,65.5,50.33,5.61,3.06,9.69,1,0,25.407944171553023,55.47034252643479,0,0,0,central_middle
LALIGA_24_25_M04,1.5,67.14,49.78,3.45,-4.32,11.41,0,0,59.60723322085922,53.75712045859599,0,0,0,central_middle
LALIGA_24_25_M04,2.0,69.77,50.33,5.38,3.86,14.1,0,0,43.13820285772343,51.28120318401276,0,0,0,central_middle
LALIGA_24_25_M04,2.5,69.72,48.01,4.65,-1.46,16.43,0,0,28.867889731504196,50.91403048276575,0,0,0,central_middle
LALIGA_24_25_M04,3.0,67.8,47.26,4.12,-1.06,18.49,0,0,19.52859154876874,52.70244396610085,0,0,0,central_middle
LALIGA_24_25_M04,3.5,67.04,45.63,3.58,-1.09,20.28,0,0,32.27177028340651,53.258412481034384,0,0,0,central_middle
LALIGA_24_25_M04,4.0,66.64,44.32,2.74,-1.68,21.65,0,0,22.40651255937338,53.53458695086757,0,0,0,central_middle
LALIGA_24_25_M04,4.5,65.6,44.38,2.07,-1.35,22.69,0,0,31.12581675661141,54.576042362926984,0,0,0,central_middle
LALIGA_24_25_M04,5.0,65.43,44.65,0.64,-2.85,23.01,0,0,21.455298595009978,54.767758763710596,0,0,0,central_middle
LALIGA_24_25_M04,5.5,61.83,45.66,7.47,13.65,26.75,1,1,28.04110628644112,58.44471319118608,0,0,0,central_middle
LALIGA_24_25_M04,6.0,62.73,43.36,4.94,-5.05,29.22,0,0,51.44617104459001,57.36848002169833,0,0,0,central_middle
LALIGA_24_25_M04,6.5,64.81,41.62,5.43,0.98,31.93,0,0,31.10986812324843,55.21377092718809,0,0,0,central_middle
LALIGA_24_25_M04,7.0,62.44,39.0,7.08,3.29,35.47,1,1,40.88031267624133,57.56868593254496,0,0,0,central_middle
LALIGA_24_25_M04,7.5,61.98,40.14,2.45,-9.26,36.69,0,0,27.821575625318182,58.0201689070275,0,0,0,central_middle
LALIGA_24_25_M04,8.0,62.24,39.16,2.03,-0.83,37.71,0,0,33.50034604831599,57.76610771031748,0,0,0,central_middle
LALIGA_24_25_M04,8.5,60.63,40.51,4.21,4.36,39.82,0,0,53.179273599290184,59.37219045984408,0,0,0,central_middle
LALIGA_24_25_M04,9.0,59.52,40.36,2.24,-3.95,40.93,0,0,14.40602605463133,60.481071419081196,0,0,0,central_middle
LALIGA_24_25_M04,9.5,58.87,39.74,1.81,-0.86,41.84,0,0,19.94773945803469,61.13055291750599,0,0,0,central_middle
LALIGA_24_25_M04,10.0,57.77,40.69,2.91,2.2,43.29,0,0,9.182906103772737,62.23382520784015,1,0,1,central_middle
LALIGA_24_25_M04,10.5,57.95,38.78,3.83,1.84,45.21,0,0,18.372397254018505,62.061992394701605,0,0,1,central_middle
LALIGA_24_25_M04,11.0,60.25,37.0,5.82,3.98,48.12,1,0,29.169085166830744,59.825266401412705,0,0,1,central_middle
LALIGA_24_25_M04,11.5,61.05,37.42,1.8,-8.04,49.02,0,0,42.85175900700574,59.00643100544211,0,0,1,central_middle
LALIGA_24_25_M04,12.0,59.22,36.91,3.8,4.0,50.91,0,0,26.852079309107914,60.858495709309146,0,0,1,central_middle
LALIGA_24_25_M04,12.5,56.52,36.64,5.41,3.23,53.62,0,0,64.39480063439429,63.56886030125127,0,0,1,central_middle
LALIGA_24_25_M04,13.0,58.45,37.29,4.07,-2.68,55.66,0,0,31.20320454265116,61.60963074065612,0,0,1,central_middle
LALIGA_24_25_M04,13.5,56.48,38.51,4.64,1.15,57.98,0,0,34.77816990337696,63.537473194957954,0,0,1,central_middle
LALIGA_24_25_M04,14.0,56.54,38.12,0.79,-7.71,58.37,0,0,41.536464969552824,63.48784135564856,0,0,0,central_middle
LALIGA_24_25_M04,14.5,57.49,37.92,1.95,2.32,59.35,0,0,35.82353050584072,62.5445960895104,0,0,0,central_middle
LALIGA_24_25_M04,15.0,58.45,38.2,1.98,0.07,60.34,0,0,27.44494637738628,61.57631443988833,0,0,0,central_middle
LALIGA_24_25_M04,15.5,58.18,39.24,2.16,0.35,61.41,0,0,9.826739778962866,61.82467145080514,1,0,1,central_middle
LALIGA_24_25_M04,16.0,59.47,39.36,2.58,0.85,62.7,0,0,61.63272680134685,60.53338335166803,0,0,1,central_middle
LALIGA_24_25_M04,16.5,58.11,34.01,11.04,16.93,68.23,1,1,44.19528380837497,62.17919426946605,0,0,1,central_middle
LALIGA_24_25_M04,17.0,59.38,35.61,4.09,-13.91,70.27,0,0,11.486019767027376,60.77875039847397,0,0,1,central_middle
LALIGA_24_25_M04,17.5,57.21,37.13,5.3,2.41,72.92,0,0,58.25264325458881,62.855556635829736,0,0,1,central_middle
LALIGA_24_25_M04,18.0,57.96,38.31,2.81,-4.97,74.33,0,0,21.046406777753898,62.06301394550542,0,0,1,central_middle
LALIGA_24_25_M04,18.5,57.48,37.94,1.22,-3.17,74.94,0,0,1.3622107041226141,62.553928733533596,0,0,1,central_middle
LALIGA_24_25_M04,19.0,57.99,39.31,2.93,3.4,76.4,0,0,44.14159952873202,62.0138387781308,0,0,1,central_middle
LALIGA_24_25_M04,19.5,56.69,39.29,2.6,-0.65,77.7,0,0,24.56144785169387,63.313981078431645,0,0,0,central_middle
LALIGA_24_25_M04,20.0,57.49,39.65,1.75,-1.69,78.58,0,0,10.624989108953887,62.51097983554569,0,0,0,central_middle
LALIGA_24_25_M04,20.5,57.93,40.44,1.81,0.11,79.48,0,0,32.34277269061936,62.07155950997204,0,0,0,central_middle
LALIGA_24_25_M04,21.0,58.09,41.56,2.25,0.88,80.6,0,0,28.548635509409966,61.92965121813621,0,0,0,central_middle
LALIGA_24_25_M04,21.5,58.87,41.82,1.66,-1.18,81.43,0,0,8.489886391203246,61.15708707909493,1,0,1,central_middle
LALIGA_24_25_M04,22.0,60.14,41.51,2.61,1.91,82.74,0,0,24.375195342555134,59.87904224350954,0,0,1,central_middle
LALIGA_24_25_M04,22.5,64.08,42.18,7.98,10.74,86.73,1,1,11.469627262397399,55.96247671431278,0,0,1,central_middle
LALIGA_24_25_M04,23.0,62.16,43.56,4.74,-6.49,89.1,0,0,22.162219992810577,57.94945383694311,0,0,1,central_middle
LALIGA_24_25_M04,23.5,61.54,44.39,2.06,-5.36,90.13,0,0,21.980233100558745,58.62459978541432,0,0,1,central_middle
LALIGA_24_25_M04,24.0,58.77,43.37,5.9,7.68,93.08,1,0,3.8411588413530655,61.32266954397859,0,0,1,central_middle
LALIGA_24_25_M04,24.5,58.84,45.53,4.32,-3.16,95.24,0,0,34.58745323583788,61.40949845097254,0,0,1,central_middle
LALIGA_24_25_M04,25.0,58.51,45.53,0.65,-7.35,95.56,0,0,46.897805446676614,61.738164857727995,0,0,1,central_middle
LALIGA_24_25_M04,25.5,59.32,46.47,2.47,3.65,96.8,0,0,39.08333860377364,61.023956771091136,0,0,0,central_middle
LALIGA_24_25_M04,26.0,62.21,42.13,10.42,15.9,102.01,1,1,20.922973644081146,57.82924000883982,0,0,0,central_middle
LALIGA_24_25_M04,26.5,60.26,43.88,5.24,-10.38,104.63,0,0,34.32637892564171,59.865866735561426,0,0,0,central_middle
LALIGA_24_25_M04,27.0,58.18,40.65,7.7,4.92,108.48,1,1,17.902788518544327,61.82341708446727,0,0,0,central_middle
LALIGA_24_25_M04,27.5,60.63,40.83,4.9,-5.59,110.93,0,0,22.65966255276788,59.375801468274936,0,0,0,central_middle
LALIGA_24_25_M04,28.0,63.26,41.28,5.34,0.88,113.6,0,0,32.80222680802681,56.75443594997663,0,0,0,central_middle
LALIGA_24_25_M04,28.5,62.28,38.54,5.82,0.96,116.51,1,0,34.87168383786959,57.73846205087212,0,0,0,central_middle
LALIGA_24_25_M04,29.0,63.26,40.57,4.5,-2.64,118.76,0,0,5.010936736249917,56.742862987339656,0,0,0,central_middle
LALIGA_24_25_M04,29.5,60.91,39.99,4.85,0.7,121.19,0,0,22.849759444196454,59.090000846166866,0,0,0,central_middle
LALIGA_24_25_M04,30.0,61.05,39.02,1.97,-5.77,122.17,0,0,25.438430595859522,58.958145323610715,0,0,0,central_middle
LALIGA_24_25_M04,30.5,60.99,36.93,4.17,4.42,124.26,0,0,8.837702669940477,59.089804535131094,1,0,1,central_middle
LALIGA_24_25_M04,31.0,63.63,37.43,5.39,2.42,126.95,0,0,56.37209100378688,56.42855482820732,0,0,1,central_middle
LALIGA_24_25_M04,31.5,62.27,35.46,4.8,-1.18,129.35,0,0,30.047796800249426,57.908242073128065,0,0,1,central_middle
LALIGA_24_25_M04,32.0,63.96,34.15,4.29,-1.02,131.49,0,0,28.376207665095006,56.34451259883255,0,0,1,central_middle
LALIGA_24_25_M04,32.5,65.53,35.08,3.65,-1.27,133.32,0,0,17.00812406988416,54.691748006440605,0,0,1,central_middle
LALIGA_24_25_M04,33.0,63.72,37.45,5.97,4.63,136.3,1,0,16.83759278498316,56.33773957126785,0,0,1,central_middle
LALIGA_24_25_M04,33.5,64.28,39.89,5.0,-1.93,138.8,0,0,46.871643398268326,55.72010857850153,0,0,1,central_middle
LALIGA_24_25_M04,34.0,64.55,36.37,7.07,4.13,142.34,1,1,32.72917962706012,55.56869082496006,0,0,1,central_middle
