match_id,timestamp,x,y,speed_m_per_s,accel_m_per_s2,distance_covered_m,high_intensity_run,sprint,distance_to_ball,distance_to_goal,touch,tackle,in_possession,zone_name
LALIGA_24_25_M29,0.0,54.64,36.57,1.3,2.61,0.65,0,0,35.89343960867776,65.44993888461623,0,0,0,central_middle
LALIGA_24_25_M29,0.5,55.74,37.03,2.39,2.17,1.85,0,0,10.21416710659832,64.32859783953012,0,0,0,central_middle
LALIGA_24_25_M29,1.0,54.95,38.78,3.84,2.91,3.77,0,0,40.36466152722775,65.06143942459312,0,0,0,central_middle
LALIGA_24_25_M29,1.5,54.67,37.81,2.02,-3.66,4.78,0,0,38.903625476197924,65.36669641338776,0,0,0,central_middle
LALIGA_24_25_M29,2.0,53.89,38.86,2.63,1.23,6.09,0,0,55.12528431165494,66.11982834218492,0,0,0,central_middle
LALIGA_24_25_M29,2.5,54.11,37.96,1.86,-1.54,7.02,0,0,33.04220317202968,65.92157234168494,0,0,0,central_middle
LALIGA_24_25_M29,3.0,54.11,38.08,0.23,-3.26,7.13,0,0,38.47219342961567,65.91796796018518,0,0,0,central_middle
LALIGA_24_25_M29,3.5,52.86,38.18,2.51,4.56,8.38,0,0,64.9500519476602,67.16466332827106,0,0,0,central_middle
LALIGA_24_25_M29,4.0,55.23,37.16,5.15,5.3,10.96,0,0,30.30140999481035,64.83223349538407,0,0,0,central_middle
LALIGA_24_25_M29,4.5,55.34,36.47,1.4,-7.51,11.66,0,0,22.12498953383653,64.75628540921723,0,0,0,central_middle
LALIGA_24_25_M29,5.0,54.63,35.26,2.8,2.81,13.06,0,0,20.992791365480166,65.54162417883768,0,0,0,central_middle
LALIGA_24_25_M29,5.5,55.87,34.39,3.02,0.44,14.57,0,0,57.67314304092915,64.37490970867454,0,0,0,central_middle
LALIGA_24_25_M29,6.0,57.77,37.08,6.58,7.12,17.86,1,0,6.782938436542273,62.2984694836077,0,0,0,central_middle
LALIGA_24_25_M29,6.5,59.04,37.3,2.59,-7.99,19.16,0,0,10.903788174596276,61.01976401134308,1,0,1,central_middle
LALIGA_24_25_M29,7.0,61.53,36.62,5.15,5.13,21.73,0,0,11.940606423674947,58.56761306387686,0,0,1,central_middle
LALIGA_24_25_M29,7.5,60.09,35.92,3.2,-3.9,23.34,0,0,37.95864872579369,60.048767680944124,0,0,1,central_middle
LALIGA_24_25_M29,8.0,58.44,35.24,3.57,0.73,25.12,0,0,38.388321278855976,61.74375434001402,0,0,1,central_middle
LALIGA_24_25_M29,8.5,60.75,34.78,4.72,2.31,27.48,0,0,8.007617098487325,59.47949982977328,0,0,1,central_middle
LALIGA_24_25_M29,9.0,60.86,31.55,6.46,3.47,30.71,1,0,29.66866263830669,59.74062353206568,0,0,1,central_middle
LALIGA_24_25_M29,9.5,61.63,30.86,2.07,-8.77,31.74,0,0,14.187990065366447,59.08127029778557,0,0,1,central_middle
