match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M10,1.2,recovery,71.81,48.15,69.8,51.02,success,0.322,0,1,1,right_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M10,1.7,pass,86.02,35.17,90.62,39.59,success,0.6808,0,0,1,right_foot,0,6.38,43.9,FCB,PEDRI_8
LALIGA_24_25_M10,5.3,carry,59.41,26.81,62.99,20.38,success,0.2111,0,0,1,right_foot,1,7.36,-60.9,FCB,PEDRI_8
LALIGA_24_25_M10,6.7,pass,45.94,34.17,51.9,25.45,success,0.0711,0,0,1,right_foot,0,10.56,-55.6,FCB,PEDRI_8
LALIGA_24_25_M10,9.1,pass,52.25,43.56,51.48,43.36,success,0.0,0,0,1,right_foot,0,0.79,-165.8,FCB,PEDRI_8
LALIGA_24_25_M10,14.6,dribble,70.61,36.43,77.65,24.8,success,0.4526,0,0,1,right_foot,0,13.59,-58.8,FCB,PEDRI_8
LALIGA_24_25_M10,22.5,duel,36.59,41.99,33.39,42.34,fail,0.0,0,0,0,right_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M10,32.4,pass,72.95,41.48,75.97,55.24,success,0.4251,0,0,1,chest,0,14.08,77.6,FCB,PEDRI_8
LALIGA_24_25_M10,70.0,pass,92.28,29.51,97.48,45.7,success,0.7325,0,0,1,right_foot,1,17.0,72.2,FCB,PEDRI_8
LALIGA_24_25_M10,72.0,carry,58.61,33.04,87.6,20.0,success,0.5141,1,0,1,left_foot,0,31.79,-24.2,FCB,PEDRI_8
LALIGA_24_25_M10,81.7,pass,55.34,38.95,65.75,49.44,success,0.228,0,0,1,left_foot,0,14.78,45.2,FCB,PEDRI_8
LALIGA_24_25_M10,85.7,pass,64.79,34.61,67.55,40.85,success,0.3204,0,0,1,chest,0,6.83,66.1,FCB,PEDRI_8
