match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M11,0.5,dribble,66.5,39.35,58.82,45.57,success,0.1752,0,0,1,left_foot,0,9.88,141.0,FCB,PEDRI_8
LALIGA_24_25_M11,7.3,pass,36.25,37.62,32.27,34.27,success,0.0,0,0,1,left_foot,0,5.2,-139.9,FCB,PEDRI_8
LALIGA_24_25_M11,14.8,pass,43.76,25.42,55.58,24.02,success,0.1117,0,0,1,right_foot,0,11.91,-6.7,FCB,PEDRI_8
LALIGA_24_25_M11,39.7,pass,30.28,35.25,30.88,22.86,success,0.0,0,0,1,right_foot,1,12.41,-87.2,FCB,PEDRI_8
LALIGA_24_25_M11,43.1,recovery,42.83,39.87,47.95,41.08,success,0.008,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M11,53.2,pass,61.61,39.88,72.43,25.0,success,0.3084,0,0,1,right_foot,0,18.4,-54.0,FCB,PEDRI_8
LALIGA_24_25_M11,57.6,pass,92.4,30.09,102.45,34.7,success,0.8335,0,0,1,left_foot,1,11.06,24.6,FCB,PEDRI_8
LALIGA_24_25_M11,75.1,pass,32.92,32.24,36.2,43.5,success,0.0279,0,0,1,right_foot,1,11.73,73.8,FCB,PEDRI_8
LALIGA_24_25_M11,80.1,recovery,58.76,17.63,60.23,22.85,success,0.1739,0,1,1,left_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M11,88.9,pass,27.43,30.8,24.42,44.06,success,0.0,0,0,1,right_foot,0,13.6,102.8,FCB,PEDRI_8
LALIGA_24_25_M11,92.5,pass,78.08,34.68,75.84,22.84,success,0.3608,0,0,1,right_foot,1,12.05,-100.7,FCB,PEDRI_8
LALIGA_24_25_M11,118.7,recovery,58.34,43.34,52.82,35.53,success,0.0543,0,1,1,left_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M11,119.2,carry,18.1,47.64,2.48,42.33,success,0.0,0,0,1,right_foot,1,16.5,-161.2,FCB,PEDRI_8
LALIGA_24_25_M11,127.3,pass,63.94,45.18,74.69,40.41,success,0.3967,0,0,1,right_foot,0,11.77,-23.9,FCB,PEDRI_8
LALIGA_24_25_M11,127.7,pass,56.71,27.53,60.46,27.81,fail,0.2251,0,0,0,chest,0,3.77,4.3,FCB,PEDRI_8
LALIGA_24_25_M11,134.7,carry,46.25,24.12,65.87,39.66,success,0.3112,1,0,1,right_foot,0,25.03,38.4,FCB,PEDRI_8
LALIGA_24_25_M11,137.7,pass,28.46,28.62,46.41,23.43,success,0.0,1,0,1,left_foot,0,18.68,-16.1,FCB,PEDRI_8
LALIGA_24_25_M11,159.3,recovery,68.3,45.44,66.66,44.27,success,0.2125,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M11,165.7,pass,46.47,21.73,49.4,28.34,success,0.0472,0,0,1,right_foot,0,7.23,66.1,FCB,PEDRI_8
LALIGA_24_25_M11,166.3,pass,46.6,34.35,69.6,28.67,success,0.2897,1,0,1,left_foot,0,23.69,-13.9,FCB,PEDRI_8
LALIGA_24_25_M11,205.4,pass,96.02,45.85,99.35,42.17,success,0.7752,0,0,1,right_foot,1,4.97,-47.9,FCB,PEDRI_8
LALIGA_24_25_M11,210.1,shot,54.26,40.88,57.71,29.92,on_target,0.095,0,0,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M11,215.5,carry,55.69,30.32,44.21,23.84,success,0.0032,0,0,1,left_foot,0,13.19,-150.6,FCB,PEDRI_8
LALIGA_24_25_M11,218.6,pass,54.3,50.68,56.09,52.83,fail,0.1051,0,0,0,right_foot,0,2.8,50.3,FCB,PEDRI_8
