match_id,timestamp,x,y,speed_m_per_s,accel_m_per_s2,distance_covered_m,high_intensity_run,sprint,distance_to_ball,distance_to_goal,touch,tackle,in_possession,zone_name
LALIGA_24_25_M22,0.0,49.51,33.25,5.96,11.92,2.98,1,0,34.52820510210966,70.81244664605228,0,0,0,central_middle
LALIGA_24_25_M22,0.5,48.02,34.13,3.47,-4.98,4.72,0,0,72.44394557551959,72.21895388331237,0,0,0,central_middle
LALIGA_24_25_M22,1.0,46.65,33.73,2.84,-1.25,6.14,0,0,42.7530263988209,73.61749384487358,0,0,0,central_middle
LALIGA_24_25_M22,1.5,45.08,33.44,3.2,0.71,7.74,0,0,11.159826546125384,75.20664864225769,0,0,0,central_middle
LALIGA_24_25_M22,2.0,44.74,36.33,5.83,5.27,10.65,1,0,18.198372957595588,75.34942932763326,0,0,0,central_middle
LALIGA_24_25_M22,2.5,45.77,37.7,3.42,-4.82,12.37,0,0,44.01997435488167,74.2656239454029,0,0,0,central_middle
LALIGA_24_25_M22,3.0,46.27,37.83,1.03,-4.78,12.88,0,0,38.088357153957595,73.7619264932797,0,0,0,central_middle
LALIGA_24_25_M22,3.5,46.55,40.36,5.08,8.09,15.42,0,0,11.08745844367649,73.4508822275131,0,0,0,central_middle
LALIGA_24_25_M22,4.0,46.25,42.35,4.04,-2.08,17.44,0,0,46.33480994543684,73.7874311790294,0,0,0,central_middle
LALIGA_24_25_M22,4.5,47.5,42.11,2.53,-3.02,18.7,0,0,3.6428050714872833,72.53069763899973,0,0,0,central_middle
LALIGA_24_25_M22,5.0,48.54,41.93,2.12,-0.82,19.76,0,0,19.236081528757207,71.48605808127904,0,0,0,central_middle
LALIGA_24_25_M22,5.5,47.21,41.63,2.73,1.22,21.13,0,0,22.988589284237236,72.80824815911998,0,0,0,central_middle
LALIGA_24_25_M22,6.0,46.74,41.15,1.35,-2.76,21.8,0,0,76.06311667761175,73.26902551556148,0,0,0,central_middle
LALIGA_24_25_M22,6.5,46.14,43.2,4.28,5.86,23.94,0,0,21.9294365549517,73.9292878364184,0,0,0,central_middle
LALIGA_24_25_M22,7.0,45.75,44.19,2.13,-4.3,25.0,0,0,41.98054962464966,74.3681289263082,0,0,0,central_middle
LALIGA_24_25_M22,7.5,48.45,45.27,5.82,7.4,27.91,1,0,9.442446910799454,71.74381785213274,0,0,0,central_middle
LALIGA_24_25_M22,8.0,50.41,45.24,3.93,-3.79,29.88,0,0,37.91329556539328,69.78700237150181,0,0,0,central_middle
LALIGA_24_25_M22,8.5,49.64,46.63,3.18,-1.5,31.47,0,0,22.638835911103357,70.6716810327871,0,0,0,central_middle
LALIGA_24_25_M22,9.0,47.71,45.65,4.34,2.31,33.63,0,0,31.89994732830922,72.51045855599038,0,0,0,central_middle
LALIGA_24_25_M22,9.5,48.53,45.83,1.68,-5.32,34.47,0,0,10.961579528610267,71.70739013518761,1,0,1,central_middle
LALIGA_24_25_M22,10.0,50.0,45.41,3.06,2.78,36.0,0,0,19.76178893775497,70.20874660610315,0,0,1,central_middle
LALIGA_24_25_M22,10.5,53.1,42.38,8.66,11.2,40.33,1,1,55.96089839217676,66.94232144167097,0,0,1,central_middle
LALIGA_24_25_M22,11.0,49.95,42.32,6.31,-4.7,43.49,1,0,48.54137553806488,70.08840774336366,0,0,1,central_middle
LALIGA_24_25_M22,11.5,46.88,42.51,6.14,-0.35,46.56,1,0,58.95291467508389,73.16306786897336,0,0,1,central_middle
