match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M24,0.1,pass,55.47,48.76,57.85,50.26,success,0.1073,0,0,1,head,0,2.81,32.1,FCB,PEDRI_8
LALIGA_24_25_M24,1.3,carry,64.69,36.41,86.16,30.13,success,0.5959,1,0,1,right_foot,0,22.36,-16.3,FCB,PEDRI_8
LALIGA_24_25_M24,14.4,duel,71.81,35.73,71.99,36.86,fail,0.3048,0,0,0,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M24,17.2,pass,49.82,53.07,59.38,59.12,success,0.1004,0,0,1,right_foot,0,11.31,32.3,FCB,PEDRI_8
LALIGA_24_25_M24,31.1,pass,73.86,41.02,80.4,44.97,fail,0.4472,0,0,0,right_foot,0,7.64,31.1,FCB,PEDRI_8
LALIGA_24_25_M24,39.7,pass,101.4,37.39,120.0,40.01,fail,1.0779,1,0,0,right_foot,0,18.78,8.0,FCB,PEDRI_8
LALIGA_24_25_M24,45.1,pass,74.26,33.77,72.02,29.26,success,0.3938,0,0,1,right_foot,0,5.04,-116.4,FCB,PEDRI_8
LALIGA_24_25_M24,50.4,pass,71.0,33.47,71.61,27.56,success,0.4015,0,0,1,right_foot,0,5.95,-84.2,FCB,PEDRI_8
LALIGA_24_25_M24,55.3,pass,71.56,46.5,66.93,60.66,success,0.2852,0,0,1,right_foot,1,14.9,108.1,FCB,PEDRI_8
LALIGA_24_25_M24,70.5,pass,45.02,45.19,64.5,32.57,success,0.1724,1,0,1,right_foot,0,23.21,-32.9,FCB,PEDRI_8
LALIGA_24_25_M24,83.6,pass,60.97,48.41,70.85,36.27,success,0.3177,0,0,1,right_foot,0,15.65,-50.9,FCB,PEDRI_8
LALIGA_24_25_M24,92.9,pass,39.12,47.53,56.66,53.28,success,0.0613,1,0,1,right_foot,0,18.45,18.1,FCB,PEDRI_8
LALIGA_24_25_M24,97.0,carry,34.66,17.79,32.49,14.04,success,0.0,0,0,1,head,0,4.33,-120.1,FCB,PEDRI_8
LALIGA_24_25_M24,101.4,pass,40.37,28.1,56.71,23.91,success,0.1138,1,0,1,right_foot,0,16.87,-14.4,FCB,PEDRI_8
LALIGA_24_25_M24,120.7,pass,60.15,41.74,52.46,45.92,success,0.0555,0,0,1,right_foot,0,8.75,151.5,FCB,PEDRI_8
LALIGA_24_25_M24,122.7,pass,57.21,50.37,61.12,39.77,success,0.1621,0,0,1,right_foot,1,11.3,-69.8,FCB,PEDRI_8
LALIGA_24_25_M24,147.0,pass,73.44,38.33,80.39,40.39,success,0.4792,0,0,1,right_foot,0,7.26,16.5,FCB,PEDRI_8
LALIGA_24_25_M24,149.2,carry,77.34,45.23,88.51,56.1,success,0.5416,0,0,1,right_foot,0,15.58,44.2,FCB,PEDRI_8
LALIGA_24_25_M24,156.2,pass,70.73,14.74,65.59,13.56,success,0.2428,0,0,1,left_foot,0,5.27,-167.0,FCB,PEDRI_8
LALIGA_24_25_M24,160.9,recovery,68.37,36.47,58.23,36.46,success,0.1483,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M24,185.5,pass,44.31,38.95,64.73,37.13,success,0.2529,1,0,1,right_foot,0,20.5,-5.1,FCB,PEDRI_8
LALIGA_24_25_M24,186.2,pass,56.69,23.07,66.04,15.75,success,0.2529,0,0,1,right_foot,0,11.88,-38.0,FCB,PEDRI_8
LALIGA_24_25_M24,226.8,carry,63.98,39.28,90.61,28.14,success,0.6292,1,0,1,left_foot,0,28.86,-22.7,FCB,PEDRI_8
