match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M29,2.9,shot,59.78,28.62,74.03,25.08,on_target,0.3365,0,0,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M29,22.9,pass,77.35,46.5,101.04,53.43,success,0.843,1,0,1,right_foot,0,24.68,16.3,FCB,PEDRI_8
LALIGA_24_25_M29,42.9,pass,62.79,46.17,55.86,46.84,success,0.0991,0,0,1,right_foot,0,6.96,174.5,FCB,PEDRI_8
LALIGA_24_25_M29,43.1,pass,80.12,44.33,111.6,41.47,success,0.9383,1,0,1,right_foot,0,31.61,-5.2,FCB,PEDRI_8
LALIGA_24_25_M29,51.8,pass,58.22,49.34,50.8,55.71,success,0.0,0,0,1,left_foot,0,9.78,139.4,FCB,PEDRI_8
LALIGA_24_25_M29,60.5,recovery,73.5,42.24,75.06,41.37,success,0.391,0,1,1,left_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M29,66.5,pass,77.24,37.91,80.92,25.04,success,0.4703,0,0,1,right_foot,0,13.39,-74.0,FCB,PEDRI_8
LALIGA_24_25_M29,70.9,pass,24.1,46.94,52.2,43.55,success,0.0834,1,0,1,right_foot,0,28.31,-6.9,FCB,PEDRI_8
LALIGA_24_25_M29,72.0,pass,62.9,35.0,92.37,39.19,fail,0.6429,1,0,0,chest,1,29.76,8.1,FCB,PEDRI_8
LALIGA_24_25_M29,97.1,pass,43.87,35.63,48.21,47.64,success,0.0,0,0,1,right_foot,0,12.77,70.1,FCB,PEDRI_8
LALIGA_24_25_M29,130.4,duel,37.73,16.81,36.03,16.46,success,0.0,0,0,1,head,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M29,140.0,pass,75.25,36.05,81.29,42.05,success,0.5324,0,0,1,head,0,8.51,44.8,FCB,PEDRI_8
LALIGA_24_25_M29,146.4,recovery,61.99,32.91,64.82,29.19,success,0.2289,0,1,1,left_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M29,160.6,pass,80.97,35.53,75.86,27.35,success,0.3999,0,0,1,right_foot,0,9.64,-122.0,FCB,PEDRI_8
LALIGA_24_25_M29,169.8,pass,64.55,34.01,71.69,41.76,success,0.3852,0,0,1,chest,0,10.54,47.3,FCB,PEDRI_8
LALIGA_24_25_M29,212.6,recovery,50.28,37.94,51.05,29.34,success,0.0055,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M29,232.5,dribble,83.24,33.46,102.08,47.84,success,0.8324,1,0,1,right_foot,1,23.7,37.3,FCB,PEDRI_8
LALIGA_24_25_M29,241.4,pass,67.91,31.67,74.33,41.04,fail,0.399,0,0,0,head,0,11.36,55.6,FCB,PEDRI_8
LALIGA_24_25_M29,247.8,pass,59.36,42.45,77.2,35.07,success,0.3434,1,0,1,chest,1,19.3,-22.5,FCB,PEDRI_8
