match_id,timestamp,x,y,speed_m_per_s,accel_m_per_s2,distance_covered_m,high_intensity_run,sprint,distance_to_ball,distance_to_goal,touch,tackle,in_possession,zone_name
LALIGA_24_25_M21,0.0,47.9,28.49,3.07,6.14,1.53,0,0,46.34777769314417,73.01294474269613,0,0,0,central_middle
LALIGA_24_25_M21,0.5,47.46,29.95,3.05,-0.03,3.06,0,0,35.60440940643125,73.23287581407682,0,0,0,central_middle
LALIGA_24_25_M21,1.0,46.77,34.26,8.73,11.35,7.43,1,1,10.781310488326254,73.4546152396158,0,0,0,central_middle
LALIGA_24_25_M21,1.5,47.24,34.17,0.95,-15.57,7.9,0,0,63.01820145807252,72.99319488829077,0,0,0,central_middle
LALIGA_24_25_M21,2.0,46.09,33.79,2.42,2.95,9.11,0,0,34.8611748523277,74.17042672116696,0,0,0,central_middle
LALIGA_24_25_M21,2.5,50.02,33.02,8.01,11.18,13.12,1,1,1.5501282256821565,70.32724081037162,0,0,0,central_middle
LALIGA_24_25_M21,3.0,50.35,32.61,1.06,-13.89,13.65,0,0,47.466753983860684,70.04094945101758,0,0,0,central_middle
LALIGA_24_25_M21,3.5,50.31,32.05,1.13,0.12,14.21,0,0,73.91147533743839,70.14198885118671,0,0,0,central_middle
LALIGA_24_25_M21,4.0,49.5,32.39,1.77,1.28,15.09,0,0,71.46675806045967,70.90953461982387,0,0,0,central_middle
LALIGA_24_25_M21,4.5,52.73,35.23,8.6,13.68,19.39,1,1,30.27459441261742,67.43890420224814,0,0,0,central_middle
LALIGA_24_25_M21,5.0,53.49,36.6,3.14,-10.92,20.97,0,0,42.08022689964513,66.59684752298715,0,0,0,central_middle
LALIGA_24_25_M21,5.5,52.65,35.28,3.13,-0.03,22.53,0,0,3.643479215278366,67.51519014266344,0,0,0,central_middle
LALIGA_24_25_M21,6.0,54.58,34.2,4.42,2.58,24.74,0,0,29.106495447824162,65.67660466254327,0,0,0,central_middle
LALIGA_24_25_M21,6.5,53.39,35.09,2.96,-2.92,26.22,0,0,53.84333847441548,66.7907194152002,0,0,0,central_middle
LALIGA_24_25_M21,7.0,53.19,34.67,0.93,-4.07,26.68,0,0,23.04886347068385,67.02227241745837,0,0,0,central_middle
LALIGA_24_25_M21,7.5,49.8,35.89,7.2,12.54,30.28,1,1,34.506657288037125,70.3202111771573,0,0,0,central_middle
LALIGA_24_25_M21,8.0,49.76,35.29,1.21,-11.97,30.89,0,0,13.727111115173155,70.3977393102932,0,0,0,central_middle
LALIGA_24_25_M21,8.5,49.89,35.39,0.33,-1.76,31.05,0,0,70.40358262499815,70.26139907516786,0,0,0,central_middle
LALIGA_24_25_M21,9.0,45.63,36.91,9.04,17.42,35.57,1,1,18.374782809559115,74.43416554244429,0,0,0,central_middle
LALIGA_24_25_M21,9.5,46.88,37.5,2.75,-12.57,36.94,0,0,44.02314887564693,73.162725482311,0,0,0,central_middle
LALIGA_24_25_M21,10.0,49.03,39.33,5.65,5.79,39.77,1,0,8.837542663734904,70.97316253345345,0,0,0,central_middle
LALIGA_24_25_M21,10.5,49.26,41.18,3.73,-3.82,41.63,0,0,30.629528222130777,70.74984098922062,0,0,0,central_middle
LALIGA_24_25_M21,11.0,48.36,38.54,5.58,3.69,44.42,1,0,39.98247657424183,71.65487561917891,0,0,0,central_middle
LALIGA_24_25_M21,11.5,49.79,36.85,4.44,-2.27,46.64,0,0,25.9019307546705,70.28062748723862,0,0,0,central_middle
LALIGA_24_25_M21,12.0,51.44,37.18,3.37,-2.15,48.33,0,0,31.60366123615161,68.61797140691351,0,0,0,central_middle
LALIGA_24_25_M21,12.5,51.92,40.42,6.54,6.34,51.59,1,0,55.2562576080597,68.08129552233858,0,0,0,central_middle
LALIGA_24_25_M21,13.0,51.96,37.95,4.94,-3.2,54.06,0,0,46.08472538375823,68.07087556363588,0,0,0,central_middle
LALIGA_24_25_M21,13.5,48.01,37.27,8.02,6.16,58.07,1,1,43.688946405212484,72.04174484283402,0,0,0,central_middle
LALIGA_24_25_M21,14.0,49.35,38.57,3.74,-8.55,59.94,0,0,36.268840033721695,70.6644705633602,0,0,0,central_middle
LALIGA_24_25_M21,14.5,52.08,39.13,5.56,3.64,62.73,1,0,40.38683558635234,67.92557176792846,0,0,0,central_middle
LALIGA_24_25_M21,15.0,49.97,39.53,4.3,-2.53,64.87,0,0,23.978459879130494,70.0315771634482,0,0,0,central_middle
LALIGA_24_25_M21,15.5,50.68,37.68,3.98,-0.63,66.87,0,0,30.739424539874705,69.35881198521209,0,0,0,central_middle
LALIGA_24_25_M21,16.0,48.17,36.07,5.96,3.96,69.85,1,0,9.430161774518178,71.93742975669898,0,0,0,central_middle
LALIGA_24_25_M21,16.5,50.85,36.48,5.42,-1.09,72.55,0,0,50.06770338474723,69.23953278294128,0,0,0,central_middle
LALIGA_24_25_M21,17.0,51.65,36.5,1.6,-7.63,73.35,0,0,35.76992091762764,68.43955362215624,0,0,0,central_middle
LALIGA_24_25_M21,17.5,52.91,36.18,2.6,2.0,74.65,0,0,39.37792531905147,67.1986644212517,0,0,0,central_middle
LALIGA_24_25_M21,18.0,52.17,37.55,3.1,0.99,76.2,0,0,56.57740804957446,67.87423222401856,0,0,0,central_middle
LALIGA_24_25_M21,18.5,50.67,36.17,4.08,1.96,78.24,0,0,49.90870819034111,69.43570983290947,0,0,0,central_middle
LALIGA_24_25_M21,19.0,49.51,35.8,2.44,-3.28,79.46,0,0,25.598243575909823,70.61501327621487,0,0,0,central_middle
LALIGA_24_25_M21,19.5,50.24,35.46,1.63,-1.61,80.27,0,0,61.95238456362664,69.90757612734116,0,0,0,central_middle
LALIGA_24_25_M21,20.0,49.65,35.18,1.32,-0.62,80.93,0,0,59.955065222740245,70.51492678858853,0,0,0,central_middle
LALIGA_24_25_M21,20.5,48.53,38.7,7.39,12.15,84.63,1,1,8.734469366257784,71.48182216479935,0,0,0,central_middle
LALIGA_24_25_M21,21.0,48.71,40.21,3.03,-8.72,86.14,0,0,38.4608983479139,71.2903092993711,0,0,0,central_middle
LALIGA_24_25_M21,21.5,49.95,40.76,2.72,-0.61,87.51,0,0,11.637711603948318,70.05412264813542,0,0,0,central_middle
LALIGA_24_25_M21,22.0,49.89,41.92,2.32,-0.82,88.66,0,0,17.260499230257896,70.13628518819627,0,0,0,central_middle
LALIGA_24_25_M21,22.5,51.38,40.98,3.52,2.41,90.42,0,0,34.18851424282969,68.6269976029842,0,0,0,central_middle
LALIGA_24_25_M21,23.0,49.51,42.74,5.13,3.22,92.99,0,0,12.297485797831735,70.54323284341314,0,0,0,central_middle
