match_id,timestamp,x,y,speed_m_per_s,accel_m_per_s2,distance_covered_m,high_intensity_run,sprint,distance_to_ball,distance_to_goal,touch,tackle,in_possession,zone_name
LALIGA_24_25_M05,0.0,69.69,57.47,2.61,5.22,1.3,0,0,24.573445749284765,53.25689626705635,0,0,0,right_halfspace_middle
LALIGA_24_25_M05,0.5,67.4,56.14,5.3,5.39,3.96,0,0,20.33886220229244,55.02053798355664,0,0,0,right_halfspace_middle
LALIGA_24_25_M05,1.0,65.5,55.17,4.27,-2.08,6.09,0,0,33.85042680759733,56.57189143028541,0,0,0,right_halfspace_middle
LALIGA_24_25_M05,1.5,65.92,53.68,3.09,-2.35,7.63,0,0,26.078485724341594,55.783409720095094,0,0,0,right_halfspace_middle
LALIGA_24_25_M05,2.0,66.77,54.42,2.26,-1.66,8.76,0,0,24.293000957197226,55.14861104325294,0,0,0,right_halfspace_middle
LALIGA_24_25_M05,2.5,65.91,48.99,10.99,17.45,14.26,1,1,25.524871955176252,54.8319997811497,0,0,0,central_middle
LALIGA_24_25_M05,3.0,67.62,47.8,4.18,-13.62,16.35,0,0,6.985522522706154,52.957571696595,0,0,0,central_middle
LALIGA_24_25_M05,3.5,69.25,45.66,5.39,2.42,19.04,0,0,14.754680248261522,51.064646282922595,0,0,0,central_middle
LALIGA_24_25_M05,4.0,69.83,41.09,9.2,7.62,23.64,1,1,13.541252335717955,50.181839344527816,0,0,0,central_middle
LALIGA_24_25_M05,4.5,63.87,41.32,11.93,5.46,29.6,1,1,18.2023365229056,56.14551896634317,0,0,0,central_middle
LALIGA_24_25_M05,5.0,60.88,37.37,9.91,-4.04,34.55,1,1,56.295380082648386,59.17846990249072,0,0,0,central_middle
LALIGA_24_25_M05,5.5,59.15,36.54,3.83,-12.15,36.47,0,0,21.86094738033082,60.94829037799174,0,0,0,central_middle
LALIGA_24_25_M05,6.0,58.76,37.14,1.44,-4.79,37.19,0,0,34.46321412951331,61.306746773907356,0,0,0,central_middle
LALIGA_24_25_M05,6.5,58.51,37.32,0.61,-1.66,37.49,0,0,39.189759027547126,61.54837528318681,0,0,0,central_middle
LALIGA_24_25_M05,7.0,58.98,39.44,4.36,7.49,39.67,0,0,16.299249635278397,61.022569595191584,0,0,0,central_middle
LALIGA_24_25_M05,7.5,60.1,40.86,3.62,-1.48,41.48,0,0,31.7201634520232,59.90617330459357,0,0,0,central_middle
LALIGA_24_25_M05,8.0,60.86,38.98,4.05,0.87,43.5,0,0,7.317930082959041,59.14879542306842,0,0,0,central_middle
LALIGA_24_25_M05,8.5,62.08,40.72,4.25,0.4,45.63,0,0,43.992939853608576,57.924474965251086,0,0,0,central_middle
LALIGA_24_25_M05,9.0,62.56,37.81,5.92,3.33,48.59,1,0,7.068854991148088,57.48173362034238,0,0,0,central_middle
LALIGA_24_25_M05,9.5,59.62,41.49,9.43,7.03,53.3,1,1,42.25336785349631,60.39838160083431,0,0,0,central_middle
LALIGA_24_25_M05,10.0,58.76,42.29,2.34,-14.17,54.47,0,0,43.90465032185647,61.28280101300854,0,0,0,central_middle
LALIGA_24_25_M05,10.5,58.54,39.89,4.82,4.95,56.88,0,0,7.565179790431013,61.46009843792963,1,0,1,central_middle
LALIGA_24_25_M05,11.0,55.73,40.16,5.64,1.65,59.7,1,0,55.99457564524708,64.27019915948605,0,0,1,central_middle
LALIGA_24_25_M05,11.5,57.11,39.74,2.88,-5.52,61.15,0,0,30.944460649960103,62.89053744403843,0,0,1,central_middle
