match_id,timestamp,x,y,speed_m_per_s,accel_m_per_s2,distance_covered_m,high_intensity_run,sprint,distance_to_ball,distance_to_goal,touch,tackle,in_possession,zone_name
LALIGA_24_25_M27,0.0,55.47,40.54,3.44,6.88,1.72,0,0,10.004510392315714,64.53225937467245,0,0,0,central_middle
LALIGA_24_25_M27,0.5,56.08,40.97,1.5,-3.89,2.47,0,0,31.54665729503831,63.92735955754782,0,0,0,central_middle
LALIGA_24_25_M27,1.0,54.04,41.36,4.16,5.33,4.55,0,0,46.873787187917735,65.97401912874491,0,0,0,central_middle
LALIGA_24_25_M27,1.5,56.57,41.82,5.14,1.95,7.12,0,0,20.940311858360733,63.45610530122377,0,0,0,central_middle
LALIGA_24_25_M27,2.0,55.44,40.83,3.01,-4.25,8.63,0,0,15.248627990481442,64.56533512652126,0,0,0,central_middle
LALIGA_24_25_M27,2.5,55.68,40.29,1.18,-3.66,9.22,0,0,22.29665647553289,64.32065375911534,0,0,0,central_middle
LALIGA_24_25_M27,3.0,54.31,41.77,4.03,5.7,11.23,0,0,15.040448531607659,65.71384176868675,0,0,0,central_middle
LALIGA_24_25_M27,3.5,54.71,40.51,2.64,-2.77,12.55,0,0,64.35529577506516,65.29199185198748,0,0,0,central_middle
LALIGA_24_25_M27,4.0,56.73,38.75,5.35,5.42,15.23,0,0,14.055107973834708,63.282346669509664,0,0,0,central_middle
LALIGA_24_25_M27,4.5,53.34,35.12,9.93,9.16,20.2,1,1,20.0125428855532,66.83838717383895,0,0,0,central_middle
LALIGA_24_25_M27,5.0,52.14,36.31,3.38,-13.09,21.89,0,0,19.350229897096682,67.9602508824092,0,0,0,central_middle
LALIGA_24_25_M27,5.5,50.74,35.51,3.21,-0.35,23.49,0,0,35.9640614753973,69.40538667855687,0,0,0,central_middle
LALIGA_24_25_M27,6.0,48.87,34.34,4.42,2.42,25.7,0,0,21.076320401819043,71.35483515501946,0,0,0,central_middle
LALIGA_24_25_M27,6.5,50.54,36.87,6.07,3.29,28.74,1,0,20.109228738359366,69.53048611939946,0,0,0,central_middle
LALIGA_24_25_M27,7.0,50.73,36.8,0.4,-11.33,28.94,0,0,34.06884809346466,69.34387427884313,0,0,0,central_middle
LALIGA_24_25_M27,7.5,50.78,35.65,2.3,3.79,30.09,0,0,31.110389677556615,69.35654907793496,0,0,0,central_middle
LALIGA_24_25_M27,8.0,50.29,33.79,3.85,3.1,32.01,0,0,22.44648764863433,69.98605718284179,0,0,0,central_middle
LALIGA_24_25_M27,8.5,47.61,37.93,9.88,12.05,36.95,1,1,17.957272884465038,72.41958989113374,0,0,0,central_middle
LALIGA_24_25_M27,9.0,46.3,37.18,3.02,-13.72,38.46,0,0,45.45522851039983,73.75393142063683,0,0,0,central_middle
LALIGA_24_25_M27,9.5,48.46,37.89,4.55,3.06,40.73,0,0,76.52465290600648,71.57110939478302,0,0,0,central_middle
LALIGA_24_25_M27,10.0,48.1,38.26,1.03,-7.04,41.24,0,0,37.89300958269749,71.9210511602827,0,0,0,central_middle
LALIGA_24_25_M27,10.5,46.03,39.21,4.55,7.05,43.52,0,0,16.739982036436448,73.97421848184676,0,0,0,central_middle
LALIGA_24_25_M27,11.0,45.8,38.45,1.6,-5.9,44.32,0,0,35.676221602094756,74.21618758734512,0,0,0,central_middle
LALIGA_24_25_M27,11.5,45.36,38.43,0.89,-1.42,44.76,0,0,33.23451542135679,74.65651009791443,0,0,0,central_middle
LALIGA_24_25_M27,12.0,45.96,37.63,2.01,2.23,45.77,0,0,22.89058640690582,74.07792181210269,0,0,0,central_middle
LALIGA_24_25_M27,12.5,47.49,34.4,7.14,10.26,49.34,1,1,47.53682235760343,72.72592453864027,0,0,0,central_middle
LALIGA_24_25_M27,13.0,46.18,31.84,5.74,-2.79,52.21,1,0,35.19194688910476,74.26963040166552,0,0,0,central_middle
LALIGA_24_25_M27,13.5,48.33,34.25,6.46,1.43,55.44,1,0,43.31388211153546,71.90028789928452,0,0,0,central_middle
LALIGA_24_25_M27,14.0,48.65,32.03,4.5,-3.92,57.68,0,0,27.12997541782628,71.79375599590817,0,0,0,central_middle
LALIGA_24_25_M27,14.5,49.37,32.21,1.48,-6.04,58.42,0,0,18.23274215735804,71.05829297133445,0,0,0,central_middle
