match_id,timestamp,x,y,speed_m_per_s,accel_m_per_s2,distance_covered_m,high_intensity_run,sprint,distance_to_ball,distance_to_goal,touch,tackle,in_possession,zone_name
LALIGA_24_25_M17,0.0,34.39,40.15,3.93,7.86,1.97,0,0,50.899091660449905,85.61013140978118,0,0,0,central_defensive
LALIGA_24_25_M17,0.5,37.2,38.87,6.17,4.47,5.05,1,0,62.122460534422245,82.80771038979401,0,0,0,central_defensive
LALIGA_24_25_M17,1.0,37.41,41.52,5.31,-1.71,7.7,0,0,48.10469904627794,82.60398598130723,0,0,0,central_defensive
LALIGA_24_25_M17,1.5,38.34,41.33,1.91,-6.8,8.66,0,0,71.46486039210099,81.67083016597786,0,0,0,central_defensive
LALIGA_24_25_M17,2.0,39.98,40.92,3.37,2.91,10.34,0,0,56.67987625111041,80.02528850307259,0,0,0,central_defensive
LALIGA_24_25_M17,2.5,41.0,44.54,7.53,8.32,14.11,1,1,26.596898674248088,79.13034563301237,0,0,0,central_middle
LALIGA_24_25_M17,3.0,40.8,43.25,2.61,-9.84,15.41,0,0,34.226188176184486,79.26665440145686,0,0,0,central_middle
LALIGA_24_25_M17,3.5,40.9,41.16,4.19,3.16,17.5,0,0,33.79364816923466,79.1085052317385,0,0,0,central_middle
LALIGA_24_25_M17,4.0,40.86,39.89,2.55,-3.28,18.78,0,0,50.122169009415956,79.14007644676622,0,0,0,central_middle
LALIGA_24_25_M17,4.5,41.91,42.31,5.28,5.46,21.41,0,0,82.33474792629414,78.12415887547206,0,0,0,central_middle
LALIGA_24_25_M17,5.0,40.46,42.29,2.91,-4.73,22.87,0,0,16.070418213416744,79.57295834641313,0,0,0,central_middle
LALIGA_24_25_M17,5.5,37.74,41.93,5.47,5.13,25.61,0,0,13.029970463560076,82.28263790132156,0,0,0,central_defensive
LALIGA_24_25_M17,6.0,36.37,41.3,3.01,-4.92,27.11,0,0,61.64616397869965,83.6401034193526,0,0,0,central_defensive
LALIGA_24_25_M17,6.5,37.76,41.27,2.79,-0.45,28.5,0,0,51.80263514434429,82.24980547089459,0,0,0,central_defensive
LALIGA_24_25_M17,7.0,42.23,41.02,8.95,12.33,32.98,1,1,4.970807007487274,77.77668866697785,0,0,0,central_middle
LALIGA_24_25_M17,7.5,42.26,38.49,5.08,-7.75,35.52,0,0,44.746236279236314,77.7546635257333,0,0,0,central_middle
LALIGA_24_25_M17,8.0,41.13,37.21,3.42,-3.32,37.23,0,0,31.55414261156606,78.91933223234976,0,0,0,central_middle
LALIGA_24_25_M17,8.5,40.67,42.48,10.58,14.33,42.52,1,1,19.263001201311226,79.36875518741616,0,0,0,central_middle
LALIGA_24_25_M17,9.0,44.44,44.18,8.27,-4.62,46.65,1,1,14.929028327110318,75.67553105198536,0,0,0,central_middle
LALIGA_24_25_M17,9.5,43.8,42.25,4.06,-8.42,48.69,0,0,79.260555117867,76.23321126648149,0,0,0,central_middle
LALIGA_24_25_M17,10.0,43.22,44.81,5.24,2.36,51.31,0,0,43.14197415200218,76.93051735169861,0,0,0,central_middle
LALIGA_24_25_M17,10.5,46.38,46.32,7.0,3.51,54.81,1,0,37.55130610937412,73.89077614966567,0,0,0,central_middle
LALIGA_24_25_M17,11.0,47.17,46.34,1.57,-10.86,55.59,0,0,30.345239187254197,73.10543413454296,0,0,0,central_middle
LALIGA_24_25_M17,11.5,48.56,47.35,3.45,3.76,57.32,0,0,45.728143756612646,71.8171017237538,0,0,0,central_middle
LALIGA_24_25_M17,12.0,51.66,45.27,7.46,8.01,61.05,1,1,33.367775248201454,68.54289532840002,0,0,0,central_middle
LALIGA_24_25_M17,12.5,50.28,39.75,11.38,7.86,66.74,1,1,22.75669232721785,69.72044822001648,0,0,0,central_middle
LALIGA_24_25_M17,13.0,50.42,37.38,4.74,-13.29,69.11,0,0,33.762581074528676,69.62930992046381,0,0,0,central_middle
LALIGA_24_25_M17,13.5,52.78,38.09,4.93,0.37,71.57,0,0,45.48056149604338,67.24713005028542,0,0,0,central_middle
LALIGA_24_25_M17,14.0,53.1,38.2,0.69,-8.46,71.92,0,0,12.5030457043869,66.92421086572482,0,0,0,central_middle
LALIGA_24_25_M17,14.5,52.9,38.32,0.47,-0.45,72.16,0,0,21.132682582209338,67.12102800166278,0,0,0,central_middle
LALIGA_24_25_M17,15.0,52.26,38.99,1.86,2.78,73.09,0,0,32.320558266039114,67.74752910623384,0,0,0,central_middle
LALIGA_24_25_M17,15.5,54.18,40.92,5.43,7.14,75.8,0,0,52.68161004094653,65.82642934262802,0,0,0,central_middle
LALIGA_24_25_M17,16.0,51.25,37.22,9.43,8.01,80.52,1,1,24.103352256491082,68.8061835883956,0,0,0,central_middle
LALIGA_24_25_M17,16.5,51.53,38.3,2.23,-14.41,81.63,0,0,41.07735036622469,68.4911008817934,0,0,0,central_middle
LALIGA_24_25_M17,17.0,49.66,38.29,3.75,3.05,83.5,0,0,66.5466192439284,70.36078240042531,0,0,0,central_middle
LALIGA_24_25_M17,17.5,49.73,37.44,1.69,-4.12,84.35,0,0,60.06119498490862,70.3166161017437,0,0,0,central_middle
LALIGA_24_25_M17,18.0,49.79,39.49,4.1,4.82,86.4,0,0,73.60328551059577,70.21185227580884,0,0,0,central_middle
LALIGA_24_25_M17,18.5,50.76,39.05,2.14,-3.92,87.47,0,0,19.645447601127426,69.24651687991246,0,0,0,central_middle
LALIGA_24_25_M17,19.0,52.56,39.12,3.6,2.92,89.28,0,0,21.954027875286354,67.44574115539098,0,0,0,central_middle
LALIGA_24_25_M17,19.5,51.26,39.74,2.88,-1.45,90.71,0,0,27.880788649672027,68.74049170612618,0,0,0,central_middle
LALIGA_24_25_M17,20.0,53.84,39.8,5.17,4.58,93.3,0,0,36.23119619952922,66.16030229677007,0,0,0,central_middle
LALIGA_24_25_M17,20.5,53.62,40.52,1.51,-7.3,94.05,0,0,29.521272029882233,66.38203672681337,0,0,0,central_middle
LALIGA_24_25_M17,21.0,53.49,37.77,5.51,7.99,96.81,1,0,19.92751854339248,66.54737410296516,0,0,0,central_middle
LALIGA_24_25_M17,21.5,54.82,39.69,4.66,-1.7,99.14,0,0,58.36897819433385,65.1807371851531,0,0,0,central_middle
LALIGA_24_25_M17,22.0,53.8,38.58,3.0,-3.31,100.64,0,0,42.71424405231698,66.21522785583389,0,0,0,central_middle
LALIGA_24_25_M17,22.5,54.72,37.58,2.72,-0.57,102.0,0,0,42.60149264504273,65.32484060447449,0,0,0,central_middle
LALIGA_24_25_M17,23.0,54.77,37.26,0.64,-4.17,102.32,0,0,13.163070286326757,65.28752177866761,0,0,0,central_middle
LALIGA_24_25_M17,23.5,55.36,35.52,3.69,6.1,104.16,0,0,44.261945594474156,64.79506154021307,0,0,0,central_middle
LALIGA_24_25_M17,24.0,55.0,33.91,3.3,-0.77,105.81,0,0,34.42116794308593,65.2846697165575,0,0,0,central_middle
LALIGA_24_25_M17,24.5,53.3,34.6,3.67,0.72,107.64,0,0,11.612621483418884,66.91823368858446,0,0,0,central_middle
LALIGA_24_25_M17,25.0,53.02,38.43,7.67,8.01,111.48,1,1,34.828444813495345,66.99839774203558,0,0,0,central_middle
LALIGA_24_25_M17,25.5,53.16,39.39,1.95,-11.44,112.45,0,0,5.78653345283268,66.84278345491008,0,0,0,central_middle
LALIGA_24_25_M17,26.0,54.38,38.63,2.86,1.83,113.89,0,0,32.8087022912528,65.63429972202034,0,0,0,central_middle
LALIGA_24_25_M17,26.5,52.5,37.34,4.56,3.39,116.16,0,0,16.105326541613096,67.55239151947175,0,0,0,central_middle
LALIGA_24_25_M17,27.0,53.71,36.82,2.64,-3.83,117.49,0,0,7.904219812745107,66.36623011743245,0,0,0,central_middle
LALIGA_24_25_M17,27.5,52.12,38.11,4.1,2.92,119.54,0,0,52.667403826310405,67.90630677632232,0,0,0,central_middle
LALIGA_24_25_M17,28.0,54.45,37.83,4.7,1.18,121.89,0,0,9.935745931743792,65.58590854749211,0,0,0,central_middle
LALIGA_24_25_M17,28.5,52.81,40.35,6.0,2.62,124.89,1,0,11.88873331090443,67.1909115878033,0,0,0,central_middle
LALIGA_24_25_M17,29.0,50.98,40.85,3.79,-4.43,126.78,0,0,54.01160181108142,69.02523379170839,0,0,0,central_middle
LALIGA_24_25_M17,29.5,50.58,44.24,6.82,6.07,130.19,1,0,67.05650161591173,69.54936376416394,0,0,0,central_middle
LALIGA_24_25_M17,30.0,49.79,44.61,1.74,-10.16,131.06,0,0,14.468184607153209,70.36118390135289,0,0,0,central_middle
LALIGA_24_25_M17,30.5,49.38,43.77,1.87,0.26,132.0,0,0,3.272108058504108,70.72055783151036,0,0,0,central_middle
LALIGA_24_25_M17,31.0,48.59,44.67,2.39,1.03,133.19,0,0,23.031069829479367,71.56253908295875,0,0,0,central_middle
LALIGA_24_25_M17,31.5,50.62,45.46,4.35,3.93,135.37,0,0,22.237599205953146,69.59451127782995,0,0,0,central_middle
LALIGA_24_25_M17,32.0,49.49,42.19,6.92,5.15,138.83,1,0,81.26077049493973,70.54400187117257,0,0,0,central_middle
LALIGA_24_25_M17,32.5,49.82,41.19,2.11,-9.62,139.88,0,0,9.07072201223404,70.1900883316156,0,0,0,central_middle
LALIGA_24_25_M17,33.0,51.45,42.08,3.71,3.2,141.74,0,0,60.23101392297212,68.58154926800648,0,0,0,central_middle
LALIGA_24_25_M17,33.5,52.77,42.82,3.03,-1.37,143.25,0,0,44.71281389403325,67.28911724788786,0,0,0,central_middle
LALIGA_24_25_M17,34.0,50.85,41.85,4.3,2.55,145.41,0,0,23.74383455810477,69.17474250042424,0,0,0,central_middle
LALIGA_24_25_M17,34.5,52.55,42.8,3.89,-0.82,147.35,0,0,49.242386610288875,67.50809210753923,0,0,0,central_middle
LALIGA_24_25_M17,35.0,53.82,46.2,7.25,6.71,150.98,1,1,14.035921478840796,66.46978561722612,1,0,1,central_middle
LALIGA_24_25_M17,35.5,56.65,44.7,6.4,-1.69,154.18,1,0,9.825726633735437,63.524109596278485,0,0,1,central_middle
LALIGA_24_25_M17,36.0,56.54,43.83,1.75,-9.31,155.06,0,0,55.53972888943567,63.57547089876724,0,0,1,central_middle
LALIGA_24_25_M17,36.5,56.44,44.53,1.42,-0.65,155.77,0,0,66.2328934469114,63.72122487837157,0,0,1,central_middle
LALIGA_24_25_M17,37.0,55.64,45.51,2.51,2.17,157.02,0,0,22.883440786800012,64.59543095297066,0,0,1,central_middle
LALIGA_24_25_M17,37.5,53.45,43.23,6.33,7.64,160.19,1,0,66.5755030779207,66.62833781507685,0,0,1,central_middle
LALIGA_24_25_M17,38.0,54.9,40.94,5.43,-1.79,162.9,0,0,55.981280223859464,65.10678612863639,0,0,1,central_middle
LALIGA_24_25_M17,38.5,53.61,43.23,5.27,-0.32,165.54,0,0,58.974087946067336,66.4685263865538,0,0,1,central_middle
LALIGA_24_25_M17,39.0,53.38,42.31,1.91,-6.72,166.49,0,0,14.549496336037208,66.66003675366525,0,0,0,central_middle
LALIGA_24_25_M17,39.5,53.18,41.85,1.0,-1.82,166.99,0,0,6.6401625420770936,66.84560494153672,1,0,1,central_middle
LALIGA_24_25_M17,40.0,55.34,42.26,4.39,6.78,169.19,0,0,24.873171240650798,64.69948376919247,0,0,1,central_middle
LALIGA_24_25_M17,40.5,55.37,42.64,0.77,-7.24,169.57,0,0,19.828174893201652,64.68389675954904,0,0,1,central_middle
LALIGA_24_25_M17,41.0,53.11,41.83,4.8,8.05,171.97,0,0,41.98241779693632,66.91502820742139,0,0,1,central_middle
LALIGA_24_25_M17,41.5,50.53,42.58,5.38,1.16,174.66,0,0,29.565214671880508,69.51789194157142,0,0,1,central_middle
LALIGA_24_25_M17,42.0,52.5,40.81,5.3,-0.17,177.31,0,0,24.307474375703247,67.50485982505259,0,0,1,central_middle
LALIGA_24_25_M17,42.5,52.66,38.15,5.33,0.07,179.98,0,0,23.851223366969894,67.36540729484236,0,0,1,central_middle
LALIGA_24_25_M17,43.0,52.3,37.8,1.0,-8.67,180.48,0,0,47.89235883822068,67.73573650592425,0,0,1,central_middle
LALIGA_24_25_M17,43.5,51.9,36.19,3.32,4.64,182.14,0,0,8.76601504396722,68.20649602493886,0,0,0,central_middle
LALIGA_24_25_M17,44.0,47.0,36.2,9.82,12.99,187.04,1,1,21.805073647444377,73.098837200054,0,0,0,central_middle
LALIGA_24_25_M17,44.5,47.88,35.39,2.39,-14.86,188.24,0,0,52.9177574457318,72.26718826687531,0,0,0,central_middle
LALIGA_24_25_M17,45.0,47.78,37.05,3.32,1.86,189.9,0,0,33.07685603178281,72.28022481979424,0,0,0,central_middle
LALIGA_24_25_M17,45.5,45.58,35.82,5.04,3.44,192.42,0,0,55.31817496034474,74.53729804601184,0,0,0,central_middle
LALIGA_24_25_M17,46.0,47.91,35.34,4.75,-0.57,194.79,0,0,28.42904195659588,72.24045750131985,0,0,0,central_middle
LALIGA_24_25_M17,46.5,50.85,35.25,5.88,2.25,197.73,1,0,19.92829464911578,69.31294972802702,0,0,0,central_middle
LALIGA_24_25_M17,47.0,52.5,32.83,5.88,-0.0,200.67,1,0,55.31891393734379,67.8797385086301,0,0,0,central_middle
LALIGA_24_25_M17,47.5,53.6,32.17,2.56,-6.64,201.95,0,0,25.145917874055588,66.86006954827374,0,0,0,central_middle
LALIGA_24_25_M17,48.0,52.69,35.43,6.78,8.44,205.34,1,0,26.60475896072721,67.46496127620618,0,0,0,central_middle
LALIGA_24_25_M17,48.5,52.46,34.03,2.83,-7.9,206.75,0,0,55.33352854477056,67.80333693853127,0,0,0,central_middle
LALIGA_24_25_M17,49.0,52.88,36.74,5.48,5.31,209.49,0,0,18.21463989653804,67.19912201807402,0,0,0,central_middle
LALIGA_24_25_M17,49.5,56.8,40.16,10.4,9.83,214.69,1,1,34.76207210158712,63.200202531321054,0,0,0,central_middle
LALIGA_24_25_M17,50.0,56.21,40.29,1.21,-18.38,215.29,0,0,18.467743690788232,63.79065919082511,0,0,0,central_middle
LALIGA_24_25_M17,50.5,57.6,43.43,6.87,11.33,218.73,1,0,10.065652807408854,62.49419893078077,0,0,0,central_middle
LALIGA_24_25_M17,51.0,60.86,40.38,8.93,4.13,223.19,1,1,41.621181139689874,59.14122081932364,0,0,0,central_middle
LALIGA_24_25_M17,51.5,62.55,42.94,6.14,-5.58,226.26,1,0,13.306757585543435,57.52517796582641,0,0,0,central_middle
LALIGA_24_25_M17,52.0,64.82,41.2,5.71,-0.86,229.12,1,0,18.88541136587416,55.19304666350645,0,0,0,central_middle
LALIGA_24_25_M17,52.5,64.53,38.74,4.94,-1.53,231.59,0,0,25.59528674467033,55.48430859261022,0,0,0,central_middle
LALIGA_24_25_M17,53.0,66.43,39.63,4.2,-1.49,233.69,0,0,19.913414242684105,53.57127775216865,0,0,0,central_middle
LALIGA_24_25_M17,53.5,65.97,44.04,8.89,9.38,238.13,1,1,22.750034569361933,54.18083148125359,0,0,0,central_middle
LALIGA_24_25_M17,54.0,64.46,42.46,4.37,-9.02,240.32,0,0,34.616781637493254,55.594452960704636,0,0,0,central_middle
LALIGA_24_25_M17,54.5,62.17,43.65,5.17,1.59,242.9,0,0,22.66072019410711,57.94507226675966,0,0,0,central_middle
LALIGA_24_25_M17,55.0,58.5,40.15,10.14,9.94,247.97,1,1,18.838138346278267,61.500182926557216,0,0,0,central_middle
LALIGA_24_25_M17,55.5,55.65,40.78,5.83,-8.62,250.89,1,0,31.32068249098708,64.35472709910283,0,0,0,central_middle
LALIGA_24_25_M17,56.0,54.35,39.34,3.88,-3.9,252.83,0,0,38.402763161191466,65.65331750947549,0,0,0,central_middle
LALIGA_24_25_M17,56.5,54.18,40.44,2.22,-3.32,253.94,0,0,25.887100591739053,65.82147066117558,0,0,0,central_middle
LALIGA_24_25_M17,57.0,54.59,41.47,2.22,-0.01,255.05,0,0,24.050313563641208,65.42651603134618,0,0,0,central_middle
LALIGA_24_25_M17,57.5,54.36,43.27,3.63,2.82,256.86,0,0,29.008779372925833,65.72140062414982,0,0,0,central_middle
LALIGA_24_25_M17,58.0,54.62,42.79,1.1,-5.07,257.41,0,0,24.596448854645228,65.43950259590915,0,0,0,central_middle
LALIGA_24_25_M17,58.5,55.79,42.53,2.39,2.59,258.61,0,0,23.43151215004335,64.25982415164238,0,0,0,central_middle
LALIGA_24_25_M17,59.0,54.81,40.85,3.89,3.0,260.56,0,0,53.739081015768555,65.19554125858608,0,0,0,central_middle
LALIGA_24_25_M17,59.5,55.87,40.4,2.31,-3.17,261.71,0,0,12.908482785487937,64.1312474539518,0,0,0,central_middle
LALIGA_24_25_M17,60.0,55.2,40.87,1.64,-1.33,262.53,0,0,42.48289371758221,64.80584001461597,0,0,0,central_middle
