match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M30,22.7,shot,21.81,37.91,36.77,45.14,on_target,0.0,0,0,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M30,62.0,pass,39.58,37.46,45.01,31.32,success,0.0,0,0,1,right_foot,0,8.19,-48.5,FCB,PEDRI_8
LALIGA_24_25_M30,66.3,pass,65.53,21.98,77.48,19.51,success,0.4363,0,0,1,right_foot,0,12.2,-11.7,FCB,PEDRI_8
LALIGA_24_25_M30,78.4,pass,75.82,50.28,94.22,54.69,success,0.6953,1,0,1,head,0,18.92,13.5,FCB,PEDRI_8
LALIGA_24_25_M30,80.5,pass,55.26,53.11,49.92,60.66,success,0.0,0,0,1,chest,0,9.24,125.2,FCB,PEDRI_8
LALIGA_24_25_M30,90.3,pass,84.64,43.1,77.21,51.83,success,0.4446,0,0,1,left_foot,1,11.46,130.4,FCB,PEDRI_8
LALIGA_24_25_M30,92.2,pass,30.86,13.13,32.06,1.84,fail,0.0233,0,0,0,right_foot,0,11.35,-83.9,FCB,PEDRI_8
LALIGA_24_25_M30,101.8,pass,81.85,42.31,86.8,36.94,success,0.554,0,0,1,right_foot,0,7.3,-47.2,FCB,PEDRI_8
LALIGA_24_25_M30,113.5,pass,59.49,40.15,61.53,42.39,success,0.2039,0,0,1,right_foot,1,3.03,47.8,FCB,PEDRI_8
LALIGA_24_25_M30,114.5,carry,76.1,50.81,78.85,44.16,success,0.4277,0,0,1,right_foot,0,7.2,-67.5,FCB,PEDRI_8
LALIGA_24_25_M30,115.0,carry,83.94,32.78,81.58,26.39,success,0.5113,0,0,1,left_foot,0,6.81,-110.3,FCB,PEDRI_8
LALIGA_24_25_M30,116.8,pass,65.32,33.14,78.93,32.3,success,0.44,0,0,1,left_foot,0,13.64,-3.5,FCB,PEDRI_8
LALIGA_24_25_M30,134.8,pass,31.3,10.63,52.69,17.19,success,0.0704,1,0,1,right_foot,0,22.38,17.1,FCB,PEDRI_8
LALIGA_24_25_M30,138.8,pass,66.37,57.54,64.33,62.39,fail,0.2356,0,0,0,right_foot,1,5.27,112.8,FCB,PEDRI_8
LALIGA_24_25_M30,145.1,dribble,59.91,44.43,72.1,38.5,success,0.373,0,0,1,left_foot,0,13.56,-26.0,FCB,PEDRI_8
LALIGA_24_25_M30,157.9,carry,78.21,38.98,85.06,49.8,success,0.548,0,0,1,left_foot,1,12.81,57.6,FCB,PEDRI_8
LALIGA_24_25_M30,169.8,pass,41.04,38.04,59.83,32.6,success,0.1633,1,0,1,left_foot,0,19.56,-16.2,FCB,PEDRI_8
LALIGA_24_25_M30,188.7,pass,51.08,48.83,62.63,49.07,success,0.2319,0,0,1,left_foot,0,11.55,1.2,FCB,PEDRI_8
LALIGA_24_25_M30,190.2,pass,62.34,19.29,78.53,7.97,success,0.3744,1,0,1,right_foot,0,19.75,-35.0,FCB,PEDRI_8
LALIGA_24_25_M30,190.4,pass,73.69,33.01,69.65,30.64,success,0.3041,0,0,1,right_foot,1,4.69,-149.7,FCB,PEDRI_8
LALIGA_24_25_M30,202.0,pass,48.3,37.83,40.64,41.56,success,0.0042,0,0,1,right_foot,1,8.52,154.1,FCB,PEDRI_8
LALIGA_24_25_M30,216.9,pass,54.3,46.87,54.8,50.59,success,0.0634,0,0,1,right_foot,0,3.75,82.4,FCB,PEDRI_8
LALIGA_24_25_M30,225.7,pass,24.05,39.04,23.87,40.27,success,0.0081,0,0,1,left_foot,0,1.25,98.1,FCB,PEDRI_8
LALIGA_24_25_M30,237.4,carry,82.67,34.94,97.32,37.85,success,0.7752,0,0,1,right_foot,0,14.93,11.2,FCB,PEDRI_8
LALIGA_24_25_M30,286.2,pass,62.79,50.66,66.36,46.07,success,0.266,0,0,1,right_foot,0,5.82,-52.1,FCB,PEDRI_8
LALIGA_24_25_M30,291.0,carry,13.28,39.02,29.21,32.99,success,0.0067,1,0,1,left_foot,1,17.03,-20.8,FCB,PEDRI_8
LALIGA_24_25_M30,359.7,pass,52.24,41.18,52.5,47.13,success,0.0994,0,0,1,left_foot,1,5.96,87.5,FCB,PEDRI_8
LALIGA_24_25_M30,369.6,pass,51.23,31.76,52.89,30.88,success,0.0515,0,0,1,left_foot,1,1.87,-28.2,FCB,PEDRI_8
LALIGA_24_25_M30,374.1,dribble,41.77,45.49,42.65,51.21,success,0.0224,0,0,1,right_foot,0,5.78,81.3,FCB,PEDRI_8
LALIGA_24_25_M30,375.6,pass,50.59,43.26,72.05,42.11,success,0.3193,1,0,1,right_foot,0,21.5,-3.1,FCB,PEDRI_8
LALIGA_24_25_M30,395.0,pass,56.4,13.97,76.46,0.0,success,0.397,1,0,1,right_foot,0,24.45,-34.9,FCB,PEDRI_8
LALIGA_24_25_M30,398.6,pass,52.49,35.01,44.71,46.12,success,0.0,0,0,1,right_foot,1,13.55,125.0,FCB,PEDRI_8
LALIGA_24_25_M30,457.2,pass,81.44,35.01,89.62,39.47,success,0.6233,0,0,1,left_foot,0,9.32,28.6,FCB,PEDRI_8
LALIGA_24_25_M30,469.2,pass,44.64,24.69,49.57,18.73,success,0.0,0,0,1,left_foot,1,7.73,-50.4,FCB,PEDRI_8
LALIGA_24_25_M30,473.0,pass,67.73,47.17,88.79,42.25,success,0.5808,1,0,1,right_foot,0,21.63,-13.1,FCB,PEDRI_8
