match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M14,7.1,pass,75.46,26.16,88.33,21.88,success,0.5834,0,0,1,right_foot,1,13.56,-18.4,FCB,PEDRI_8
LALIGA_24_25_M14,14.0,dribble,79.99,21.54,75.51,13.35,fail,0.376,0,0,0,right_foot,0,9.33,-118.6,FCB,PEDRI_8
LALIGA_24_25_M14,61.5,duel,36.54,45.96,41.85,48.78,success,0.0,0,0,1,head,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M14,66.4,pass,44.85,29.75,63.83,36.23,success,0.2038,1,0,1,right_foot,0,20.05,18.8,FCB,PEDRI_8
LALIGA_24_25_M14,66.9,recovery,76.94,39.81,80.71,40.66,success,0.4501,0,1,1,chest,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M14,74.5,pass,36.66,39.35,42.24,41.38,success,0.0333,0,0,1,left_foot,0,5.94,20.0,FCB,PEDRI_8
LALIGA_24_25_M14,86.1,carry,57.75,48.88,72.7,46.04,success,0.3645,0,0,1,left_foot,0,15.21,-10.8,FCB,PEDRI_8
LALIGA_24_25_M14,96.8,pass,73.9,33.1,87.06,39.42,success,0.606,0,0,1,right_foot,1,14.59,25.7,FCB,PEDRI_8
LALIGA_24_25_M14,101.0,recovery,55.48,37.73,54.61,35.14,success,0.0662,0,1,1,left_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M14,146.7,pass,67.57,21.22,73.45,17.89,fail,0.3605,0,0,0,right_foot,0,6.75,-29.5,FCB,PEDRI_8
LALIGA_24_25_M14,157.5,pass,81.82,48.19,95.94,52.53,success,0.6868,0,0,1,right_foot,0,14.77,17.1,FCB,PEDRI_8
LALIGA_24_25_M14,167.7,dribble,22.1,43.72,17.99,35.82,success,0.0,0,0,1,right_foot,0,8.9,-117.5,FCB,PEDRI_8
LALIGA_24_25_M14,174.5,pass,51.73,58.74,39.51,60.39,success,0.079,0,0,1,right_foot,0,12.33,172.3,FCB,PEDRI_8
LALIGA_24_25_M14,179.1,pass,52.95,19.56,51.69,21.58,success,0.0,0,0,1,right_foot,0,2.38,122.0,FCB,PEDRI_8
LALIGA_24_25_M14,190.0,pass,58.65,39.76,74.08,53.18,success,0.3833,1,0,1,left_foot,0,20.45,41.0,FCB,PEDRI_8
LALIGA_24_25_M14,190.3,pass,59.23,32.83,64.57,31.48,success,0.2286,0,0,1,right_foot,0,5.52,-14.2,FCB,PEDRI_8
LALIGA_24_25_M14,191.8,carry,38.57,27.58,48.18,17.97,success,0.0,0,0,1,chest,1,13.59,-45.0,FCB,PEDRI_8
LALIGA_24_25_M14,199.1,pass,57.01,31.57,73.79,29.21,success,0.4447,1,0,1,left_foot,0,16.94,-8.0,FCB,PEDRI_8
LALIGA_24_25_M14,203.0,pass,76.23,22.45,70.31,36.84,success,0.3284,0,0,1,right_foot,0,15.55,112.4,FCB,PEDRI_8
LALIGA_24_25_M14,220.5,pass,43.12,30.17,59.87,40.38,success,0.1219,1,0,1,right_foot,1,19.62,31.4,FCB,PEDRI_8
LALIGA_24_25_M14,223.7,dribble,69.82,43.37,73.64,58.88,success,0.3863,0,0,1,right_foot,0,15.97,76.2,FCB,PEDRI_8
LALIGA_24_25_M14,234.0,recovery,58.36,24.0,58.55,20.92,success,0.1239,0,1,1,right_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M14,281.1,carry,79.05,30.24,90.95,12.94,success,0.5927,0,0,1,left_foot,0,21.0,-55.5,FCB,PEDRI_8
LALIGA_24_25_M14,302.0,pass,58.84,56.28,67.65,57.83,success,0.2824,0,0,1,right_foot,1,8.95,10.0,FCB,PEDRI_8
LALIGA_24_25_M14,302.7,pass,74.65,41.05,78.65,51.01,success,0.4562,0,0,1,left_foot,0,10.73,68.1,FCB,PEDRI_8
LALIGA_24_25_M14,305.2,dribble,57.15,58.45,58.89,62.09,success,0.1363,0,0,1,right_foot,0,4.04,64.3,FCB,PEDRI_8
LALIGA_24_25_M14,307.4,pass,36.67,23.52,28.23,22.32,success,0.0477,0,0,1,right_foot,1,8.52,-171.9,FCB,PEDRI_8
LALIGA_24_25_M14,310.9,pass,35.32,29.3,27.76,32.86,success,0.0012,0,0,1,right_foot,0,8.36,154.8,FCB,PEDRI_8
