match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M27,28.2,recovery,50.23,26.53,52.54,31.27,success,0.0,0,1,1,right_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M27,55.0,recovery,70.26,37.34,69.59,36.88,success,0.2917,0,1,1,left_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M27,55.5,carry,48.79,31.2,61.32,21.81,success,0.1592,0,0,1,right_foot,1,15.66,-36.8,FCB,PEDRI_8
LALIGA_24_25_M27,64.0,duel,64.12,32.83,68.88,37.69,success,0.2597,0,0,1,head,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M27,71.6,dribble,82.64,50.35,98.12,65.6,fail,0.6943,1,0,0,right_foot,1,21.73,44.6,FCB,PEDRI_8
LALIGA_24_25_M27,80.2,dribble,77.54,44.54,76.66,46.86,fail,0.4137,0,0,0,right_foot,0,2.48,110.8,FCB,PEDRI_8
LALIGA_24_25_M27,83.8,pass,48.82,40.74,54.99,45.26,success,0.1487,0,0,1,right_foot,0,7.65,36.2,FCB,PEDRI_8
LALIGA_24_25_M27,101.9,recovery,50.72,17.18,49.81,17.64,success,0.0,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M27,110.0,pass,33.11,29.77,48.82,26.03,success,0.0276,1,0,1,right_foot,1,16.15,-13.4,FCB,PEDRI_8
LALIGA_24_25_M27,115.1,pass,37.11,36.78,39.38,20.42,success,0.0,0,0,1,right_foot,1,16.51,-82.1,FCB,PEDRI_8
LALIGA_24_25_M27,117.7,duel,45.28,37.23,45.77,31.78,fail,0.0,0,0,0,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M27,119.0,recovery,58.57,46.3,56.01,46.59,success,0.1049,0,1,1,left_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M27,127.2,dribble,44.11,13.02,64.12,5.52,success,0.1908,1,0,1,right_foot,0,21.37,-20.5,FCB,PEDRI_8
LALIGA_24_25_M27,139.8,pass,41.72,31.9,49.31,31.28,success,0.0219,0,0,1,left_foot,0,7.62,-4.7,FCB,PEDRI_8
LALIGA_24_25_M27,156.4,carry,70.8,32.11,67.64,30.12,success,0.2451,0,0,1,right_foot,1,3.74,-147.7,FCB,PEDRI_8
LALIGA_24_25_M27,185.4,pass,65.95,41.36,79.89,30.76,success,0.4768,0,0,1,right_foot,1,17.52,-37.2,FCB,PEDRI_8
LALIGA_24_25_M27,188.0,pass,58.44,41.68,64.68,30.01,success,0.1797,0,0,1,right_foot,1,13.23,-61.9,FCB,PEDRI_8
LALIGA_24_25_M27,204.8,pass,62.18,41.1,66.18,38.48,success,0.2575,0,0,1,right_foot,1,4.78,-33.3,FCB,PEDRI_8
LALIGA_24_25_M27,205.5,pass,61.81,41.75,56.25,44.86,success,0.0793,0,0,1,right_foot,0,6.37,150.8,FCB,PEDRI_8
LALIGA_24_25_M27,215.0,pass,102.35,45.42,93.58,56.89,fail,0.6405,0,0,0,head,0,14.44,127.4,FCB,PEDRI_8
LALIGA_24_25_M27,224.6,pass,79.36,38.89,89.3,49.72,success,0.6287,0,0,1,right_foot,0,14.69,47.4,FCB,PEDRI_8
LALIGA_24_25_M27,224.6,recovery,47.47,43.62,47.0,45.8,success,0.0216,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M27,229.9,carry,38.66,3.46,20.21,2.82,success,0.0,0,0,1,right_foot,0,18.46,-178.0,FCB,PEDRI_8
LALIGA_24_25_M27,240.0,carry,96.2,43.76,97.64,52.25,success,0.7699,0,0,1,left_foot,1,8.61,80.4,FCB,PEDRI_8
LALIGA_24_25_M27,248.4,pass,51.08,47.97,60.17,44.94,success,0.2238,0,0,1,chest,1,9.58,-18.5,FCB,PEDRI_8
LALIGA_24_25_M27,250.6,recovery,29.46,25.29,30.77,18.97,success,0.0054,0,1,1,left_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M27,259.5,pass,59.42,44.29,72.72,53.28,success,0.3302,0,0,1,right_foot,1,16.05,34.1,FCB,PEDRI_8
LALIGA_24_25_M27,261.1,pass,65.04,70.5,63.96,74.53,success,0.1825,0,0,1,right_foot,1,4.17,105.1,FCB,PEDRI_8
LALIGA_24_25_M27,261.1,pass,44.03,35.73,50.22,30.98,success,0.0,0,0,1,right_foot,1,7.8,-37.5,FCB,PEDRI_8
LALIGA_24_25_M27,272.9,pass,66.28,36.09,73.83,29.86,fail,0.3634,0,0,0,left_foot,1,9.79,-39.5,FCB,PEDRI_8
LALIGA_24_25_M27,295.0,pass,53.5,37.94,56.92,36.5,success,0.0903,0,0,1,chest,1,3.71,-22.9,FCB,PEDRI_8
