match_id,timestamp,event_type,x,y,end_x,end_y,outcome,xT,is_progressive,is_recovery,is_complete,body_part,under_pressure,pass_length,pass_angle,team_id,player_id
LALIGA_24_25_M28,2.1,pass,60.58,44.82,59.9,55.9,success,0.1991,0,0,1,right_foot,0,11.1,93.5,FCB,PEDRI_8
LALIGA_24_25_M28,3.2,dribble,78.63,34.43,93.47,41.23,success,0.7246,0,0,1,left_foot,0,16.32,24.6,FCB,PEDRI_8
LALIGA_24_25_M28,4.7,pass,76.77,47.29,94.49,55.88,success,0.7125,1,0,1,right_foot,0,19.69,25.9,FCB,PEDRI_8
LALIGA_24_25_M28,13.6,pass,31.87,27.87,43.08,22.35,success,0.0281,0,0,1,right_foot,1,12.49,-26.2,FCB,PEDRI_8
LALIGA_24_25_M28,16.3,dribble,66.82,52.56,72.39,51.5,fail,0.3267,0,0,0,right_foot,0,5.67,-10.8,FCB,PEDRI_8
LALIGA_24_25_M28,28.8,pass,47.91,34.29,58.79,26.09,success,0.148,0,0,1,chest,1,13.63,-37.0,FCB,PEDRI_8
LALIGA_24_25_M28,34.9,pass,56.82,37.08,65.15,39.74,success,0.2214,0,0,1,left_foot,0,8.75,17.7,FCB,PEDRI_8
LALIGA_24_25_M28,80.7,pass,60.18,37.77,72.96,37.03,success,0.3294,0,0,1,left_foot,1,12.8,-3.3,FCB,PEDRI_8
LALIGA_24_25_M28,103.2,dribble,45.35,33.72,49.76,30.89,success,0.0055,0,0,1,right_foot,0,5.24,-32.8,FCB,PEDRI_8
LALIGA_24_25_M28,113.7,pass,74.93,42.59,99.92,50.2,success,0.7523,1,0,1,left_foot,0,26.12,16.9,FCB,PEDRI_8
LALIGA_24_25_M28,120.4,pass,57.27,28.12,62.89,35.47,success,0.1633,0,0,1,left_foot,0,9.26,52.6,FCB,PEDRI_8
LALIGA_24_25_M28,161.1,shot,51.34,51.4,61.65,54.49,on_target,0.1552,0,0,1,right_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M28,182.9,pass,78.56,45.11,73.84,50.0,success,0.4236,0,0,1,right_foot,0,6.8,134.0,FCB,PEDRI_8
LALIGA_24_25_M28,185.9,carry,66.93,44.87,88.22,50.08,success,0.5713,1,0,1,right_foot,0,21.91,13.8,FCB,PEDRI_8
LALIGA_24_25_M28,197.8,recovery,45.34,43.18,40.72,44.7,success,0.0,0,1,1,left_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M28,207.1,carry,42.83,39.9,48.71,51.64,success,0.0,0,0,1,chest,0,13.13,63.4,FCB,PEDRI_8
LALIGA_24_25_M28,246.3,pass,56.47,40.48,66.12,37.21,fail,0.2349,0,0,0,left_foot,1,10.19,-18.7,FCB,PEDRI_8
LALIGA_24_25_M28,251.9,pass,49.14,47.26,59.77,37.58,success,0.0925,0,0,1,right_foot,0,14.37,-42.3,FCB,PEDRI_8
LALIGA_24_25_M28,263.9,recovery,71.73,44.6,68.62,43.87,success,0.2804,0,1,1,left_foot,1,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M28,270.1,carry,76.25,20.56,80.11,20.04,success,0.4204,0,0,1,left_foot,0,3.89,-7.6,FCB,PEDRI_8
LALIGA_24_25_M28,312.2,recovery,55.67,31.6,52.16,27.23,success,0.0925,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M28,318.3,pass,72.0,31.14,75.72,26.42,success,0.4369,0,0,1,left_foot,0,6.01,-51.8,FCB,PEDRI_8
LALIGA_24_25_M28,344.9,recovery,61.74,39.01,60.37,37.56,success,0.1637,0,1,1,left_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M28,348.8,pass,61.43,44.61,57.51,43.54,success,0.142,0,0,1,right_foot,1,4.06,-164.7,FCB,PEDRI_8
LALIGA_24_25_M28,365.3,pass,94.61,47.0,112.92,52.2,success,0.9989,1,0,1,right_foot,1,19.03,15.9,FCB,PEDRI_8
LALIGA_24_25_M28,407.3,recovery,68.97,37.91,72.86,34.63,success,0.3821,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M28,438.7,dribble,77.16,37.95,78.64,38.24,success,0.3973,0,0,1,left_foot,0,1.51,11.4,FCB,PEDRI_8
LALIGA_24_25_M28,447.8,recovery,64.97,29.67,67.24,31.75,success,0.2823,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
LALIGA_24_25_M28,453.0,pass,17.22,50.22,41.91,53.75,success,0.0,1,0,1,head,0,24.94,8.1,FCB,PEDRI_8
LALIGA_24_25_M28,454.1,pass,66.29,39.45,73.48,33.65,success,0.3725,0,0,1,right_foot,0,9.24,-38.9,FCB,PEDRI_8
LALIGA_24_25_M28,469.5,pass,41.79,27.14,52.7,37.18,success,0.0656,0,0,1,right_foot,0,14.83,42.6,FCB,PEDRI_8
LALIGA_24_25_M28,475.6,pass,53.86,32.26,64.69,23.64,success,0.2351,0,0,1,right_foot,0,13.84,-38.6,FCB,PEDRI_8
LALIGA_24_25_M28,478.7,pass,82.53,42.32,100.4,40.22,success,0.793,1,0,1,head,0,17.99,-6.7,FCB,PEDRI_8
LALIGA_24_25_M28,496.8,pass,53.89,36.79,70.1,33.33,success,0.2868,1,0,1,head,0,16.57,-12.1,FCB,PEDRI_8
LALIGA_24_25_M28,527.0,dribble,69.53,39.18,90.96,24.8,fail,0.6189,1,0,0,left_foot,0,25.81,-33.9,FCB,PEDRI_8
LALIGA_24_25_M28,542.6,pass,62.21,30.38,51.06,25.58,success,0.0082,0,0,1,left_foot,0,12.14,-156.7,FCB,PEDRI_8
LALIGA_24_25_M28,551.6,pass,47.86,47.79,36.66,54.37,success,0.0766,0,0,1,left_foot,1,12.99,149.5,FCB,PEDRI_8
LALIGA_24_25_M28,556.0,dribble,51.01,37.15,62.43,33.79,success,0.2171,0,0,1,left_foot,0,11.91,-16.4,FCB,PEDRI_8
LALIGA_24_25_M28,556.8,carry,69.38,30.24,84.77,32.08,success,0.5642,1,0,1,right_foot,0,15.49,6.8,FCB,PEDRI_8
LALIGA_24_25_M28,557.3,pass,33.48,27.06,45.66,35.89,success,0.0097,0,0,1,right_foot,0,15.04,35.9,FCB,PEDRI_8
LALIGA_24_25_M28,560.0,pass,65.47,29.03,57.87,29.74,success,0.0917,0,0,1,right_foot,1,7.64,174.7,FCB,PEDRI_8
LALIGA_24_25_M28,567.0,pass,76.99,48.38,78.86,41.51,fail,0.4426,0,0,0,right_foot,0,7.12,-74.7,FCB,PEDRI_8
LALIGA_24_25_M28,591.9,pass,80.49,18.62,83.28,18.98,success,0.512,0,0,1,left_foot,0,2.82,7.3,FCB,PEDRI_8
LALIGA_24_25_M28,607.0,carry,30.43,47.25,40.27,49.05,success,0.0,0,0,1,right_foot,0,10.0,10.4,FCB,PEDRI_8
LALIGA_24_25_M28,620.0,pass,73.14,37.68,68.07,48.6,success,0.2876,0,0,1,chest,0,12.05,114.9,FCB,PEDRI_8
LALIGA_24_25_M28,620.1,pass,59.95,49.15,60.02,57.06,success,0.1654,0,0,1,head,0,7.91,89.5,FCB,PEDRI_8
LALIGA_24_25_M28,623.5,pass,41.97,21.73,45.4,13.1,success,0.0,0,0,1,head,0,9.28,-68.3,FCB,PEDRI_8
LALIGA_24_25_M28,624.0,carry,54.84,49.75,82.22,56.07,success,0.4331,1,0,1,head,0,28.1,13.0,FCB,PEDRI_8
LALIGA_24_25_M28,645.2,pass,78.37,33.11,100.58,32.91,success,0.8271,1,0,1,right_foot,0,22.21,-0.5,FCB,PEDRI_8
LALIGA_24_25_M28,646.7,carry,50.85,50.11,64.74,48.36,success,0.2211,0,0,1,left_foot,0,14.0,-7.2,FCB,PEDRI_8
LALIGA_24_25_M28,651.2,pass,63.1,39.87,79.4,50.68,success,0.4741,1,0,1,right_foot,0,19.57,33.5,FCB,PEDRI_8
LALIGA_24_25_M28,683.8,dribble,62.62,36.08,82.33,29.41,success,0.5851,1,0,1,right_foot,0,20.81,-18.7,FCB,PEDRI_8
LALIGA_24_25_M28,685.8,pass,67.78,47.33,74.54,41.79,success,0.3827,0,0,1,right_foot,1,8.74,-39.4,FCB,PEDRI_8
LALIGA_24_25_M28,688.1,recovery,83.76,35.82,80.56,34.04,success,0.4907,0,1,1,right_foot,0,0.0,0.0,FCB,PEDRI_8
